acceleration,inclination,orientation,pitch,roll,timestamp,x,y,z
1.08,-87.36,1,1.91,-46.32,1697678658077,0.04,-0.78,-0.74
1.09,-86.8,1,2.32,-46.44,1697678658280,0.04,-0.79,-0.75
1.08,-87.93,1,1.48,-45.73,1697678658281,0.03,-0.78,-0.76
1.08,-87.3,1,1.92,-45.27,1697678658359,0.04,-0.76,-0.76
1.08,-88.24,1,1.28,-46.34,1697678658459,0.02,-0.78,-0.74
1.08,-88.56,1,1.06,-47.23,1697678658559,0.02,-0.8,-0.74
1.08,-88.26,1,1.28,-47.09,1697678658693,0.02,-0.79,-0.73
1.1,-88.04,1,1.46,-48.22,1697678658760,0.03,-0.82,-0.73
1.08,-89.42,1,0.42,-47.4,1697678658860,0.01,-0.8,-0.73
1.08,-89.42,1,0.43,-47.25,1697678659135,0.01,-0.79,-0.73
1.08,-87.44,1,1.92,-48.28,1697678659136,0.04,-0.8,-0.72
1.08,-88.32,1,1.27,-49.18,1697678659211,0.02,-0.82,-0.71
1.08,-88.58,1,1.06,-48.14,1697678659262,0.02,-0.8,-0.72
1.08,-88.62,1,1.06,-50.26,1697678659360,0.02,-0.83,-0.69
1.08,-89.45,1,0.42,-51.01,1697678659460,0.01,-0.84,-0.68
1.09,-89.46,1,0.42,-51.27,1697678659567,0.01,-0.85,-0.68
1.09,-88.14,1,1.48,-52.77,1697678659691,0.03,-0.86,-0.66
1.1,-87.69,1,1.88,-54.47,1697678659761,0.04,-0.89,-0.64
1.11,-89.49,1,0.41,-54.87,1697678659860,0.01,-0.9,-0.64
1.11,-89.5,1,0.41,-55.62,1697678660131,0.01,-0.91,-0.62
1.06,-91.55,-1,-1.3,-57.19,1697678660191,-0.02,-0.89,-0.57
1.12,-88.72,1,1.02,-52.83,1697678660361,0.02,-0.89,-0.68
1.07,-98.65,-1,-5.56,-39.61,1697678660461,-0.1,-0.68,-0.82
1.04,-94.03,-1,-2.42,-36.83,1697678660561,-0.04,-0.62,-0.83
1.05,-89.62,1,0.22,-35.39,1697678660690,0,-0.61,-0.86
1.06,-91.2,-1,-0.65,-32.78,1697678660762,-0.01,-0.57,-0.89
1.05,-88.34,1,0.87,-31.75,1697678660861,0.02,-0.55,-0.89
1.07,-86.08,1,2.14,-32.95,1697678661070,0.04,-0.58,-0.9
1.03,-88.75,1,0.67,-32.57,1697678661072,0.01,-0.55,-0.86
1.09,-86.75,1,1.68,-31.17,1697678661191,0.03,-0.56,-0.93
1.07,-87.05,1,1.5,-30.48,1697678661262,0.03,-0.54,-0.92
1.08,-86.97,1,1.69,-33.85,1697678661362,0.03,-0.6,-0.9
1.15,-89.29,1,0.4,-34.13,1697678661462,0.01,-0.65,-0.96
1.12,-96.19,-1,-2.88,-27.54,1697678661562,-0.06,-0.52,-0.99
0.97,-92.05,-1,-0.94,-27.4,1697678661713,-0.02,-0.45,-0.86
1.07,-99.53,-1,-4.71,-29.24,1697678661766,-0.09,-0.52,-0.93
1.07,-100.23,-1,-5.56,-32.45,1697678661862,-0.1,-0.58,-0.9
1.12,-96.17,-1,-4.11,-41.52,1697678662074,-0.08,-0.74,-0.83
1,-97.72,-1,-4.83,-38.46,1697678662076,-0.08,-0.62,-0.78
1.05,-93.91,-1,-2.39,-37.7,1697678662196,-0.04,-0.64,-0.83
1.07,-87.75,1,1.49,-41.51,1697678662263,0.03,-0.71,-0.8
1.05,-85.63,1,3.06,-44.3,1697678662363,0.06,-0.73,-0.75
1.08,-86.39,1,2.56,-44.94,1697678662463,0.05,-0.76,-0.76
1.06,-89.68,1,0.22,-43.31,1697678662563,0,-0.72,-0.77
1.06,-89.09,1,0.65,-45.15,1697678662691,0.01,-0.75,-0.75
1.12,-87.93,1,1.44,-43.97,1697678662763,0.03,-0.78,-0.8
1.11,-99.46,-1,-6.64,-43.89,1697678662944,-0.13,-0.77,-0.79
1.07,-94.06,-1,-2.78,-43.12,1697678662963,-0.05,-0.73,-0.78
1.11,-93.3,-1,-2.27,-43.5,1697678663078,-0.04,-0.76,-0.8
1.08,-90.58,-1,-0.43,-47.25,1697678663208,-0.01,-0.79,-0.73
1.06,-85.89,1,3.04,-47.52,1697678663264,0.06,-0.78,-0.71
1.06,-85.49,1,3.25,-45.98,1697678663364,0.06,-0.76,-0.73
1.08,-82.58,1,5.33,-45.5,1697678663463,0.1,-0.77,-0.75
1.1,-83.51,1,5,-50.07,1697678663563,0.1,-0.84,-0.7
1.11,-83.66,1,4.97,-51.2,1697678663696,0.1,-0.86,-0.69
1.06,-83.87,1,4.96,-53.62,1697678663764,0.09,-0.86,-0.62
1.05,-84.76,1,4.36,-55.94,1697678663977,0.08,-0.87,-0.58
1.12,-85.58,1,3.7,-56.7,1697678663979,0.07,-0.93,-0.61
1.12,-84.87,1,4.31,-56.92,1697678664074,0.08,-0.94,-0.6
1.08,-83.99,1,5.09,-57.37,1697678664205,0.1,-0.91,-0.58
1.11,-85.73,1,3.71,-60,1697678664264,0.07,-0.96,-0.55
1.1,-86.9,1,2.71,-60.89,1697678664364,0.05,-0.96,-0.53
1.06,-86.61,1,3.04,-63.27,1697678664465,0.06,-0.94,-0.47
1.11,-83.29,1,6.23,-67.18,1697678664564,0.12,-1.02,-0.41
1.16,-85.36,1,4.33,-68.58,1697678664691,0.09,-1.08,-0.42
1.13,-85.6,1,4.05,-66.73,1697678664765,0.08,-1.04,-0.44
1.07,-84.67,1,4.72,-61.91,1697678664947,0.09,-0.94,-0.5
1.11,-86.25,1,3.3,-61.23,1697678664965,0.06,-0.98,-0.53
1.06,-92.05,-1,-1.74,-57.65,1697678665065,-0.03,-0.89,-0.56
1.09,-91.48,-1,-1.26,-58.33,1697678665193,-0.02,-0.93,-0.57
1.1,-93.45,-1,-2.91,-57.35,1697678665265,-0.06,-0.93,-0.59
1.11,-93.91,-1,-3.31,-57.54,1697678665365,-0.06,-0.94,-0.59
1.09,-95.11,-1,-4.42,-59.65,1697678665465,-0.08,-0.94,-0.54
1.1,-94.31,-1,-3.76,-60.5,1697678665565,-0.07,-0.96,-0.54
1.09,-94.29,-1,-3.77,-61.33,1697678665689,-0.07,-0.96,-0.52
1.1,-94.45,-1,-3.95,-62.24,1697678665765,-0.08,-0.98,-0.51
1.1,-94.67,-1,-4.17,-63.04,1697678665957,-0.08,-0.98,-0.49
1.12,-94.8,-1,-4.31,-63.48,1697678665965,-0.08,-1,-0.49
1.1,-95.38,-1,-4.81,-62.85,1697678666066,-0.09,-0.98,-0.49
1.11,-95.11,-1,-4.55,-62.53,1697678666188,-0.09,-0.98,-0.5
1.1,-95,-1,-4.38,-60.71,1697678666266,-0.08,-0.96,-0.53
1.1,-95.04,-1,-4.38,-59.96,1697678666366,-0.08,-0.95,-0.54
1.09,-95.06,-1,-4.41,-60.22,1697678666466,-0.08,-0.95,-0.54
1.09,-95.19,-1,-4.44,-58.32,1697678666617,-0.08,-0.92,-0.56
1.09,-94.74,-1,-4.01,-57.44,1697678666705,-0.08,-0.92,-0.58
1.08,-96.62,-1,-5.54,-56.32,1697678666767,-0.1,-0.9,-0.59
1.07,-96.25,-1,-5.14,-54.91,1697678666960,-0.1,-0.88,-0.61
1.09,-96.06,-1,-5.04,-55.75,1697678666966,-0.1,-0.9,-0.61
1.09,-96.9,-1,-5.69,-54.97,1697678667066,-0.11,-0.89,-0.62
1.09,-97.09,-1,-5.89,-55.51,1697678667190,-0.11,-0.9,-0.61
1.09,-96.34,-1,-5.27,-55.77,1697678667267,-0.1,-0.9,-0.6
1.08,-95.84,-1,-4.87,-56.18,1697678667366,-0.09,-0.9,-0.6
1.1,-96.23,-1,-5.24,-56.76,1697678667466,-0.1,-0.92,-0.59
1.1,-96.45,-1,-5.41,-56.5,1697678667567,-0.1,-0.92,-0.6
1.11,-96.91,-1,-5.8,-56.55,1697678667690,-0.11,-0.92,-0.6
1.09,-97.03,-1,-5.88,-56.09,1697678667767,-0.11,-0.91,-0.6
1.09,-97.59,-1,-6.32,-55.62,1697678667940,-0.12,-0.9,-0.6
1.09,-97.59,-1,-6.34,-55.96,1697678667967,-0.12,-0.9,-0.6
1.09,-96.59,-1,-5.49,-55.92,1697678668067,-0.1,-0.9,-0.6
1.09,-97.31,-1,-6.09,-55.77,1697678668188,-0.12,-0.9,-0.6
1.1,-97.03,-1,-5.86,-55.92,1697678668267,-0.11,-0.91,-0.6
1.09,-97.13,-1,-5.89,-55.22,1697678668367,-0.11,-0.9,-0.61
1.1,-96.75,-1,-5.64,-56.07,1697678668467,-0.11,-0.91,-0.6
1.09,-97.09,-1,-5.92,-56.03,1697678668568,-0.11,-0.9,-0.6
1.12,-97.16,-1,-5.96,-55.85,1697678668865,-0.12,-0.92,-0.62
1.09,-97.46,-1,-6.34,-57.46,1697678669080,-0.12,-0.92,-0.57
1.11,-97.25,-1,-6,-55.33,1697678669082,-0.12,-0.91,-0.62
1.1,-97.03,-1,-6.03,-58.34,1697678669207,-0.12,-0.94,-0.57
1.09,-97.58,-1,-6.51,-58.39,1697678669268,-0.12,-0.93,-0.56
1.09,-99.22,-1,-7.81,-56.89,1697678669368,-0.15,-0.91,-0.58
1.09,-98.2,-1,-6.93,-56.83,1697678669468,-0.13,-0.92,-0.58
1.09,-96.48,-1,-5.46,-56.9,1697678669568,-0.1,-0.92,-0.59
1.09,-97.46,-1,-6.3,-56.94,1697678669821,-0.12,-0.92,-0.58
1.09,-99.01,-1,-7.58,-56.31,1697678669822,-0.14,-0.91,-0.59
1.08,-98.77,-1,-7.42,-56.86,1697678669869,-0.14,-0.91,-0.58
1.09,-97.89,-1,-6.72,-57.61,1697678669968,-0.13,-0.92,-0.57
1.09,-98.1,-1,-6.96,-58.38,1697678670069,-0.13,-0.93,-0.56
1.1,-97.75,-1,-6.66,-58.4,1697678670187,-0.13,-0.94,-0.56
1.09,-96.67,-1,-5.7,-58.14,1697678670269,-0.11,-0.92,-0.56
1.09,-95.13,-1,-4.4,-58.83,1697678670369,-0.08,-0.94,-0.56
1.1,-96.31,-1,-5.44,-58.96,1697678670469,-0.1,-0.94,-0.56
1.1,-95.08,-1,-4.38,-59.04,1697678670569,-0.08,-0.94,-0.56
1.09,-96.12,-1,-5.28,-59.13,1697678670861,-0.1,-0.93,-0.55
1.09,-98.58,-1,-7.36,-58.12,1697678670863,-0.14,-0.93,-0.56
1.1,-99.5,-1,-8.16,-58.05,1697678670869,-0.16,-0.93,-0.56
1.09,-100.02,-1,-8.64,-58.18,1697678670969,-0.16,-0.93,-0.55
1.1,-98.99,-1,-7.76,-58.59,1697678671069,-0.15,-0.94,-0.55
1.1,-98.75,-1,-7.51,-58.12,1697678671191,-0.14,-0.94,-0.56
1.09,-98.9,-1,-7.6,-57.68,1697678671270,-0.14,-0.92,-0.56
1.09,-97.16,-1,-6.09,-57.72,1697678671370,-0.12,-0.92,-0.57
1.09,-98.45,-1,-7.16,-57.13,1697678671470,-0.14,-0.92,-0.58
1.11,-97.82,-1,-6.63,-57.15,1697678671628,-0.13,-0.93,-0.59
1.1,-97.68,-1,-6.48,-56.85,1697678671835,-0.12,-0.92,-0.59
1.08,-98.56,-1,-7.26,-57.13,1697678671836,-0.14,-0.9,-0.57
1.12,-98.44,-1,-7.2,-57.7,1697678671870,-0.14,-0.94,-0.58
1.1,-98.45,-1,-7.11,-56.45,1697678671970,-0.14,-0.92,-0.59
1.09,-97.64,-1,-6.52,-57.82,1697678672070,-0.12,-0.92,-0.57
1.09,-98.41,-1,-7.18,-57.76,1697678672187,-0.14,-0.92,-0.56
1.11,-99.9,-1,-8.48,-57.67,1697678672270,-0.16,-0.94,-0.57
1.09,-99.91,-1,-8.41,-56.87,1697678672370,-0.16,-0.92,-0.58
1.1,-98.65,-1,-7.34,-57.03,1697678672471,-0.14,-0.92,-0.58
1.07,-98.67,-1,-7.27,-56.09,1697678672571,-0.14,-0.89,-0.58
1.08,-98.59,-1,-7.21,-56.15,1697678672818,-0.14,-0.9,-0.59
1.1,-98.13,-1,-6.89,-57.06,1697678672819,-0.13,-0.92,-0.58
1.1,-98.34,-1,-7.11,-57.64,1697678672871,-0.14,-0.93,-0.57
1.11,-97.72,-1,-6.65,-58.68,1697678672971,-0.13,-0.94,-0.56
1.09,-97.99,-1,-6.73,-56.58,1697678673071,-0.13,-0.91,-0.59
1.08,-97.84,-1,-6.61,-56.61,1697678673190,-0.12,-0.9,-0.58
1.1,-99.18,-1,-7.74,-56.5,1697678673272,-0.15,-0.92,-0.59
1.1,-99.54,-1,-7.96,-55.43,1697678673371,-0.15,-0.9,-0.6
1.09,-99.3,-1,-7.8,-55.98,1697678673471,-0.15,-0.9,-0.59
1.1,-98.93,-1,-7.55,-56.71,1697678673695,-0.14,-0.92,-0.58
1.09,-98.52,-1,-7.15,-56.22,1697678673696,-0.14,-0.91,-0.59
1.09,-98.73,-1,-7.37,-56.64,1697678673772,-0.14,-0.91,-0.58
1.08,-99.34,-1,-7.87,-56.37,1697678673872,-0.15,-0.9,-0.58
1.1,-98.62,-1,-7.3,-56.98,1697678673972,-0.14,-0.92,-0.58
1.1,-99.14,-1,-7.76,-57.12,1697678674072,-0.15,-0.92,-0.58
1.09,-98.48,-1,-7.17,-56.85,1697678674264,-0.14,-0.91,-0.58
1.09,-99.42,-1,-7.98,-56.79,1697678674273,-0.15,-0.92,-0.58
1.1,-99.22,-1,-7.75,-56.21,1697678674372,-0.15,-0.91,-0.59
1.1,-99.75,-1,-8.16,-55.68,1697678674472,-0.16,-0.91,-0.6
1.09,-98.84,-1,-7.37,-55.61,1697678674697,-0.14,-0.9,-0.6
1.09,-99.13,-1,-7.61,-55.45,1697678674698,-0.14,-0.9,-0.6
1.1,-100.04,-1,-8.37,-55.35,1697678674773,-0.16,-0.9,-0.6
1.09,-99.79,-1,-8.21,-55.89,1697678674872,-0.16,-0.9,-0.59
1.1,-99.5,-1,-7.97,-55.89,1697678674972,-0.15,-0.91,-0.6
1.09,-99.79,-1,-8.21,-55.89,1697678675072,-0.16,-0.9,-0.59
1.1,-99.71,-1,-8.16,-56.13,1697678675196,-0.16,-0.91,-0.59
1.09,-99.3,-1,-7.78,-55.81,1697678675273,-0.15,-0.9,-0.6
1.08,-99.13,-1,-7.64,-55.79,1697678675373,-0.14,-0.9,-0.59
1.09,-99.88,-1,-8.25,-55.49,1697678675473,-0.16,-0.9,-0.6
1.1,-99.34,-1,-7.74,-55.02,1697678675754,-0.15,-0.9,-0.61
1.09,-99.67,-1,-8.01,-54.91,1697678675755,-0.15,-0.89,-0.61
1.09,-99.17,-1,-7.6,-54.99,1697678675773,-0.14,-0.89,-0.61
1.1,-99.79,-1,-8.18,-55.56,1697678675876,-0.16,-0.9,-0.6
1.1,-99.09,-1,-7.55,-55.23,1697678675973,-0.14,-0.9,-0.61
1.08,-99.42,-1,-7.85,-55.45,1697678676073,-0.15,-0.89,-0.6
1.1,-99.46,-1,-7.91,-55.67,1697678676196,-0.15,-0.91,-0.6
1.1,-99.54,-1,-7.96,-55.43,1697678676273,-0.15,-0.9,-0.6
1.12,-100.41,-1,-8.83,-56.63,1697678676373,-0.17,-0.94,-0.59
1.07,-100.26,-1,-8.57,-55.42,1697678676474,-0.16,-0.88,-0.59
1.11,-101.8,-1,-9.74,-54.09,1697678676768,-0.19,-0.9,-0.62
1.13,-99.81,-1,-8.38,-57.39,1697678676771,-0.16,-0.95,-0.58
1.08,-100.59,-1,-8.53,-52.54,1697678676774,-0.16,-0.86,-0.64
1.09,-97.48,-1,-6.13,-54.49,1697678676903,-0.12,-0.88,-0.62
1.1,-98.96,-1,-7.33,-54.07,1697678676974,-0.14,-0.89,-0.63
1.08,-100.38,-1,-8.31,-52.13,1697678677074,-0.16,-0.85,-0.64
1.08,-99.03,-1,-7.22,-52.28,1697678677189,-0.14,-0.86,-0.65
1.09,-99.99,-1,-7.83,-50.68,1697678677276,-0.15,-0.84,-0.67
1.09,-99.37,-1,-7.41,-51.33,1697678677474,-0.14,-0.85,-0.66
1.09,-99.07,-1,-7.14,-51.18,1697678677722,-0.14,-0.85,-0.67
1.1,-98.99,-1,-7.1,-51.44,1697678677775,-0.14,-0.86,-0.67
1.09,-99.03,-1,-7.17,-51.79,1697678677875,-0.14,-0.86,-0.66
1.1,-98.69,-1,-6.89,-51.76,1697678677976,-0.13,-0.86,-0.67
1.08,-99.51,-1,-7.47,-50.93,1697678678075,-0.14,-0.84,-0.66
1.08,-99.11,-1,-7.23,-51.69,1697678678193,-0.14,-0.85,-0.66
1.09,-98.58,-1,-6.76,-51.27,1697678678275,-0.13,-0.85,-0.67
1.09,-99.2,-1,-7.35,-52.18,1697678678375,-0.14,-0.86,-0.66
1.09,-98.73,-1,-6.96,-52.11,1697678678571,-0.13,-0.86,-0.66
1.09,-99.51,-1,-7.62,-52.34,1697678678575,-0.14,-0.86,-0.65
1.08,-99.9,-1,-7.84,-51.42,1697678678694,-0.15,-0.85,-0.66
1.1,-99.25,-1,-7.34,-51.72,1697678678775,-0.14,-0.86,-0.66
1.09,-99.89,-1,-7.98,-52.81,1697678678878,-0.15,-0.87,-0.64
1.09,-99.46,-1,-7.61,-52.63,1697678678976,-0.14,-0.86,-0.64
1.08,-99.03,-1,-7.2,-52.11,1697678679076,-0.14,-0.86,-0.65
1.1,-100.19,-1,-8.18,-52.32,1697678679208,-0.16,-0.87,-0.65
1.1,-99.89,-1,-7.96,-52.65,1697678679276,-0.15,-0.87,-0.65
1.08,-99.03,-1,-7.27,-52.77,1697678679377,-0.14,-0.86,-0.64
1.08,-98.24,-1,-6.6,-52.54,1697678679573,-0.12,-0.86,-0.64
1.1,-99.12,-1,-7.34,-52.76,1697678679576,-0.14,-0.87,-0.65
1.09,-99.04,-1,-7.35,-53.5,1697678679693,-0.14,-0.88,-0.64
1.08,-98.9,-1,-7.2,-53.16,1697678679776,-0.14,-0.87,-0.64
1.08,-97.87,-1,-6.36,-53.29,1697678679876,-0.12,-0.87,-0.64
1.09,-98.53,-1,-6.96,-53.9,1697678679977,-0.13,-0.88,-0.63
1.09,-98.57,-1,-6.95,-53.44,1697678680076,-0.13,-0.88,-0.64
1.1,-97.91,-1,-6.48,-54.34,1697678680194,-0.12,-0.89,-0.63
1.1,-98.75,-1,-7.1,-53.49,1697678680277,-0.14,-0.88,-0.64
1.09,-98.39,-1,-6.74,-52.73,1697678680377,-0.13,-0.87,-0.65
1.1,-97.25,-1,-5.83,-52.9,1697678680574,-0.11,-0.88,-0.66
1.07,-97.59,-1,-5.99,-51.45,1697678680577,-0.11,-0.84,-0.66
1.06,-98.37,-1,-6.49,-50.25,1697678680695,-0.12,-0.82,-0.67
1.08,-98.01,-1,-6.18,-49.9,1697678680777,-0.12,-0.82,-0.68
1.1,-97.83,-1,-6.08,-50.42,1697678680877,-0.12,-0.84,-0.69
1.08,-98.21,-1,-6.37,-50.31,1697678680977,-0.12,-0.83,-0.68
1.1,-98.36,-1,-6.45,-49.89,1697678681077,-0.12,-0.84,-0.7
1.09,-99.6,-1,-7.41,-49.7,1697678681196,-0.14,-0.83,-0.69
1.1,-98.09,-1,-6.26,-50.08,1697678681285,-0.12,-0.84,-0.7
1.09,-98.66,-1,-6.74,-50.36,1697678681377,-0.13,-0.84,-0.68
1.08,-98.56,-1,-6.62,-50.01,1697678681570,-0.12,-0.82,-0.68
1.09,-99.55,-1,-7.39,-49.84,1697678681577,-0.14,-0.83,-0.69
1.08,-99.23,-1,-7.02,-48.74,1697678681693,-0.13,-0.81,-0.7
1.09,-100.28,-1,-7.84,-48.76,1697678681778,-0.15,-0.82,-0.7
1.1,-99.19,-1,-6.9,-47.95,1697678681878,-0.13,-0.82,-0.72
1.08,-99.46,-1,-7.03,-47.25,1697678681978,-0.13,-0.79,-0.72
1.07,-100.64,-1,-7.91,-47.14,1697678682078,-0.15,-0.79,-0.72
1.09,-100.3,-1,-7.62,-46.86,1697678682218,-0.14,-0.79,-0.73
1.08,-101.03,-1,-8.13,-46.52,1697678682278,-0.15,-0.78,-0.72
1.08,-100.8,-1,-7.86,-45.8,1697678682378,-0.15,-0.78,-0.74
1.09,-100.8,-1,-7.84,-45.65,1697678682571,-0.15,-0.78,-0.74
1.08,-99.94,-1,-7.23,-45.88,1697678682578,-0.14,-0.78,-0.74
1.06,-100.09,-1,-7.34,-45.89,1697678682689,-0.14,-0.76,-0.73
1.09,-100.69,-1,-7.8,-45.94,1697678682778,-0.15,-0.78,-0.74
1.08,-100.8,-1,-7.86,-45.8,1697678682879,-0.15,-0.78,-0.74
1.07,-100.62,-1,-7.71,-45.68,1697678682979,-0.14,-0.77,-0.74
1.09,-100.69,-1,-7.84,-46.24,1697678683079,-0.15,-0.78,-0.74
1.08,-100.57,-1,-7.67,-45.68,1697678683191,-0.14,-0.77,-0.74
1.08,-101.08,-1,-8.07,-45.77,1697678683298,-0.15,-0.78,-0.74
1.08,-101.99,-1,-8.7,-45.38,1697678683379,-0.16,-0.77,-0.74
1.08,-101.37,-1,-8.32,-46.04,1697678683591,-0.16,-0.78,-0.73
1.08,-101.54,-1,-8.32,-45.14,1697678683593,-0.16,-0.76,-0.74
1.09,-100.8,-1,-7.84,-45.65,1697678683696,-0.15,-0.78,-0.74
1.09,-101.31,-1,-8.21,-45.59,1697678683797,-0.16,-0.78,-0.75
1.08,-101.14,-1,-8.07,-45.47,1697678683880,-0.15,-0.77,-0.74
1.08,-100.91,-1,-7.86,-45.21,1697678683980,-0.15,-0.77,-0.75
1.08,-100.62,-1,-7.69,-45.53,1697678684080,-0.14,-0.77,-0.74
1.09,-100.74,-1,-7.84,-45.95,1697678684201,-0.15,-0.78,-0.74
1.09,-101.71,-1,-8.42,-44.97,1697678684449,-0.16,-0.77,-0.76
1.08,-100.04,-1,-7.21,-45.14,1697678684450,-0.14,-0.77,-0.75
1.08,-101.08,-1,-7.86,-44.32,1697678684480,-0.15,-0.76,-0.76
1.1,-98.79,-1,-6.29,-45.1,1697678684580,-0.12,-0.78,-0.76
1.09,-100.74,-1,-7.8,-45.65,1697678684689,-0.15,-0.78,-0.75
1.09,-97.27,-1,-5.27,-46.09,1697678684798,-0.1,-0.78,-0.75
1.07,-98.05,-1,-5.77,-45.31,1697678684880,-0.11,-0.76,-0.75
1.08,-99.99,-1,-7.23,-45.59,1697678684980,-0.14,-0.77,-0.74
1.09,-98.94,-1,-6.56,-46.55,1697678685080,-0.12,-0.79,-0.74
1.08,-99.56,-1,-7,-46.36,1697678685190,-0.13,-0.78,-0.74
1.09,-98.66,-1,-6.33,-46.43,1697678685448,-0.12,-0.79,-0.74
1.08,-98.37,-1,-6.16,-46.76,1697678685449,-0.12,-0.79,-0.73
1.08,-99.65,-1,-7.24,-47.82,1697678685481,-0.14,-0.8,-0.71
1.08,-98.99,-1,-6.58,-46.41,1697678685581,-0.12,-0.78,-0.74
1.09,-100.69,-1,-7.82,-46.09,1697678685690,-0.15,-0.78,-0.74
1.09,-99.46,-1,-6.96,-46.65,1697678685797,-0.13,-0.79,-0.74
1.08,-99.74,-1,-7.22,-47.07,1697678685881,-0.14,-0.79,-0.72
1.08,-99.03,-1,-6.6,-46.26,1697678685981,-0.12,-0.78,-0.74
1.11,-100.38,-1,-7.67,-46.81,1697678686191,-0.15,-0.81,-0.74
1.09,-98.85,-1,-6.54,-46.99,1697678686444,-0.12,-0.8,-0.73
1.09,-98.77,-1,-6.52,-47.43,1697678686482,-0.12,-0.8,-0.73
1.07,-98.66,-1,-6.43,-47.35,1697678686581,-0.12,-0.79,-0.72
1.09,-98.21,-1,-6.13,-47.79,1697678686686,-0.12,-0.8,-0.72
1.09,-99.74,-1,-7.38,-48.51,1697678686806,-0.14,-0.82,-0.71
1.07,-98.96,-1,-6.86,-49.24,1697678686885,-0.13,-0.81,-0.69
1.09,-100.52,-1,-8.21,-50.29,1697678687016,-0.16,-0.84,-0.68
1.08,-98.52,-1,-6.59,-49.98,1697678687082,-0.12,-0.83,-0.68
1.09,-98.32,-1,-6.52,-50.98,1697678687189,-0.12,-0.85,-0.68
1.11,-95.06,-1,-4.12,-54.33,1697678687440,-0.08,-0.9,-0.64
1.06,-95.04,-1,-3.91,-50.53,1697678687441,-0.07,-0.82,-0.67
1.09,-95.84,-1,-4.65,-52.42,1697678687482,-0.09,-0.86,-0.66
1.09,-98.43,-1,-6.71,-52.11,1697678687582,-0.13,-0.86,-0.66
1.1,-100.49,-1,-8.35,-51.67,1697678687689,-0.16,-0.86,-0.66
1.08,-99.03,-1,-7.22,-52.28,1697678687800,-0.14,-0.86,-0.65
1.1,-97.26,-1,-5.61,-50.13,1697678687882,-0.11,-0.85,-0.7
1.11,-94.76,-1,-3.94,-55.59,1697678687983,-0.08,-0.91,-0.62
1.11,-94.84,-1,-4.12,-58.02,1697678688083,-0.08,-0.94,-0.58
1.08,-94.76,-1,-4.03,-57.5,1697678688189,-0.08,-0.91,-0.58
1.12,-97.04,-1,-6.14,-60.01,1697678688449,-0.12,-0.97,-0.55
1.15,-95.71,-1,-4.99,-60.54,1697678688450,-0.1,-1,-0.56
0.96,-92.67,-1,-2.16,-53.79,1697678688483,-0.04,-0.77,-0.56
1.03,-90.3,-1,-0.22,-48.48,1697678688583,0,-0.77,-0.68
1.08,-91.75,-1,-1.28,-46.79,1697678688691,-0.02,-0.78,-0.74
1.09,-91.96,-1,-1.47,-48.69,1697678688797,-0.03,-0.82,-0.72
1.16,-91.83,-1,-1.58,-59.34,1697678688884,-0.03,-1,-0.59
1.1,-96.88,-1,-5.85,-57.69,1697678689052,-0.11,-0.93,-0.58
1.14,-96.92,-1,-5.86,-57.24,1697678689093,-0.12,-0.96,-0.6
1.06,-95.27,-1,-4.32,-54.76,1697678689336,-0.08,-0.87,-0.61
1.08,-93.14,-1,-2.54,-54.11,1697678689337,-0.05,-0.88,-0.63
1.14,-93.56,-1,-3.01,-57.63,1697678689384,-0.06,-0.96,-0.61
1.06,-93.78,-1,-3.03,-53.2,1697678689484,-0.06,-0.85,-0.63
1.11,-94.03,-1,-3.31,-55.02,1697678689584,-0.06,-0.91,-0.63
1.09,-94.22,-1,-3.37,-52.96,1697678689689,-0.06,-0.87,-0.65
1.08,-93.92,-1,-3.19,-54.24,1697678689802,-0.06,-0.88,-0.63
1.09,-94.38,-1,-3.57,-54.4,1697678689884,-0.07,-0.89,-0.63
1.11,-95.24,-1,-4.33,-55.33,1697678689985,-0.08,-0.92,-0.63
1.09,-94.05,-1,-3.36,-55.93,1697678690084,-0.06,-0.9,-0.61
1.09,-94.55,-1,-3.8,-56.24,1697678690326,-0.07,-0.9,-0.6
1.11,-94.03,-1,-3.32,-55.19,1697678690327,-0.06,-0.91,-0.63
1.1,-93.32,-1,-2.72,-54.71,1697678690385,-0.05,-0.9,-0.63
1.1,-93.54,-1,-2.93,-55.62,1697678690485,-0.06,-0.9,-0.62
1.09,-94.12,-1,-3.37,-54.59,1697678690585,-0.06,-0.89,-0.63
1.1,-94.26,-1,-3.54,-55.8,1697678690690,-0.07,-0.91,-0.62
1.08,-95.89,-1,-4.89,-55.76,1697678690798,-0.09,-0.89,-0.6
1.08,-95.4,-1,-4.44,-55,1697678690885,-0.08,-0.89,-0.62
1.11,-96.78,-1,-5.6,-55.11,1697678690985,-0.11,-0.91,-0.62
1.1,-95.31,-1,-4.38,-55.31,1697678691085,-0.08,-0.9,-0.62
1.09,-95.06,-1,-4.19,-55.68,1697678691325,-0.08,-0.9,-0.61
1.09,-95.33,-1,-4.43,-55.88,1697678691327,-0.08,-0.9,-0.6
1.1,-94.28,-1,-3.54,-55.51,1697678691385,-0.07,-0.91,-0.62
1.09,-95.56,-1,-4.62,-55.8,1697678691486,-0.09,-0.9,-0.61
1.1,-95.01,-1,-4.16,-55.74,1697678691586,-0.08,-0.91,-0.62
1.09,-95.58,-1,-4.64,-55.86,1697678691691,-0.09,-0.9,-0.6
