unixTimestamp,CP3_value,CP3_status,C3_value,C3_status,F5_value,F5_status,PO3_value,PO3_status,PO4_value,PO4_status,F6_value,F6_status,C4_value,C4_status,CP4_value,CP4_status
1697678658045,8.57,great,900.25,bad,47.3,bad,7.25,great,8.83,great,38.12,bad,350.03,bad,10.8,good
1697678658045,8.57,great,900.25,bad,47.3,bad,7.25,great,8.83,great,38.12,bad,350.03,bad,10.8,good
1697678658069,9.18,great,496.1,bad,62.35,bad,5.21,great,5.37,great,7.69,great,400.08,bad,9.38,great
1697678658229,14.41,good,169.55,bad,30.02,bad,9.3,great,8.62,great,8.72,great,84.91,bad,8.66,great
1697678658449,10.09,good,434.72,bad,31.65,bad,12.68,good,11.08,good,33.52,bad,372.16,bad,9.22,great
1697678658722,14.03,good,613.27,bad,33.16,bad,20.43,bad,14.06,good,33.86,bad,795.38,bad,10.48,good
1697678659132,24.06,bad,326.6,bad,46.14,bad,32.9,bad,26.94,bad,20.47,bad,525.46,bad,25.94,bad
1697678659206,16.3,bad,87.78,bad,15.94,bad,19.3,bad,13.39,good,9.07,great,394.47,bad,12.91,good
1697678659521,9.44,great,116.83,bad,9.27,great,13.31,good,9.69,great,13.01,good,101.25,bad,6.9,great
1697678659689,14.63,good,130.87,bad,8.82,great,7,great,7.64,great,7.36,great,176.68,bad,7.25,great
1697678660142,10.33,good,171.64,bad,21.67,bad,9.82,great,9.61,great,26.33,bad,321.96,bad,8.57,great
1697678660185,12.27,good,185.39,bad,28.12,bad,10.52,good,9.31,great,11.04,good,101.53,bad,7.87,great
1697678660437,24.59,bad,674.63,bad,47.38,bad,17.18,bad,16.43,bad,126.07,bad,463.05,bad,13.64,good
1697678660685,51.66,bad,1067.03,bad,173.55,bad,13.35,good,23.98,bad,92.61,bad,1613.53,bad,13.77,good
1697678661081,17.81,bad,1168.84,bad,576.03,bad,9.9,great,20.57,bad,17.07,bad,174.44,bad,11.23,good
1697678661186,10.9,good,362.93,bad,1190.9,bad,24.59,bad,19.58,bad,40.94,bad,463.45,bad,17.48,bad
1697678661431,17.69,bad,613.89,bad,972.11,bad,13.01,good,11.97,good,25.64,bad,631.73,bad,11.59,good
1697678661707,35.39,bad,4565.22,bad,878.94,bad,44.98,bad,37.47,bad,142.19,bad,1577.25,bad,185.71,bad
1697678662071,33.08,bad,4128.13,bad,1097.97,bad,37.46,bad,36.59,bad,221.8,bad,1045.66,bad,109.57,bad
1697678662189,199.6,bad,3375.9,bad,1803.59,bad,74.82,bad,12.17,good,126.68,bad,5257.42,bad,114.1,bad
1697678662436,230.02,bad,3445.73,bad,849.88,bad,55.83,bad,36.05,bad,278.19,bad,4175.07,bad,97.56,bad
1697678662692,42.28,bad,901.14,bad,265.22,bad,17.63,bad,11.41,good,130.52,bad,1989.49,bad,26.26,bad
1697678662950,69.81,bad,836.86,bad,162.17,bad,16.24,bad,19.87,bad,107.87,bad,1616.05,bad,23.95,bad
1697678663205,87.12,bad,920.22,bad,135.47,bad,14.98,good,19.9,bad,82.62,bad,1207.02,bad,11.59,good
1697678663432,37.22,bad,655.5,bad,82.4,bad,17.21,bad,13.18,good,41.75,bad,520.97,bad,17.2,bad
1697678663690,18.62,bad,1074.33,bad,93.4,bad,24.18,bad,16.36,bad,17.32,bad,210.34,bad,20.91,bad
1697678663986,17.96,bad,610.23,bad,53.35,bad,10.61,good,14.68,good,15.38,bad,139.2,bad,186.4,bad
1697678664204,16.27,bad,855.51,bad,52.31,bad,18.33,bad,10.87,good,14.3,good,289.91,bad,43.47,bad
1697678664432,83.15,bad,835.31,bad,21.19,bad,18.47,bad,10.18,good,20.29,bad,140.46,bad,19.76,bad
1697678664688,62.32,bad,609.58,bad,53.31,bad,36.66,bad,15.03,bad,65.9,bad,386.24,bad,15.78,bad
1697678664951,72.49,bad,1480.32,bad,67.32,bad,27.11,bad,7.74,great,41.15,bad,1191.25,bad,13.7,good
1697678665186,37.55,bad,980.28,bad,53.42,bad,18.66,bad,7.5,great,36.85,bad,791.68,bad,11.08,good
1697678665437,26.38,bad,294.56,bad,14.65,good,10.75,good,9.13,great,15.4,bad,239.65,bad,8.38,great
1697678665698,20.43,bad,120.32,bad,10.02,good,12.39,good,9.95,great,8.2,great,88.56,bad,7.24,great
1697678665958,20.63,bad,66.14,bad,30.57,bad,7.31,great,7.68,great,9.04,great,21.03,bad,6.53,great
1697678666184,11.85,good,74.49,bad,15.97,bad,9.1,great,8.9,great,11.42,good,9.26,great,5.28,great
1697678666436,11.18,good,38.97,bad,16.98,bad,11.12,good,11.11,good,13.29,good,11.15,good,7.99,great
1697678666698,26.36,bad,57.79,bad,24.86,bad,6.49,great,7.99,great,17.26,bad,24.71,bad,7.84,great
1697678666959,18.53,bad,135.53,bad,19.82,bad,7.06,great,8.91,great,10.88,good,70.6,bad,9.77,great
1697678667187,26.81,bad,70.26,bad,21.21,bad,10.4,good,6.72,great,8.33,great,57.5,bad,6.63,great
1697678667436,18.82,bad,47.36,bad,13.11,good,5.62,great,7.99,great,6.93,great,50.86,bad,6.59,great
1697678667684,10.69,good,40.26,bad,8.86,great,10.44,good,6.92,great,11.26,good,24.84,bad,7.92,great
1697678667951,21.94,bad,67.49,bad,8.7,great,5.85,great,6.02,great,9.99,great,42.5,bad,4.48,great
1697678668186,14.43,good,26.2,bad,9.85,great,7.21,great,7.87,great,6.21,great,25.71,bad,9.23,great
1697678668438,9.22,great,45.63,bad,5.62,great,4.96,great,6.26,great,6.59,great,37.02,bad,5.08,great
1697678668866,16.11,bad,72.76,bad,9.65,great,8.06,great,7.84,great,7.73,great,42.33,bad,8.12,great
1697678669071,14.71,good,29.53,bad,13.36,good,6.93,great,7.63,great,17.28,bad,26.12,bad,9.48,great
1697678669197,8.62,great,48.39,bad,8.98,great,8.5,great,5.81,great,5.57,great,46.1,bad,7.28,great
1697678669447,10.88,good,99.79,bad,11.44,good,7.53,great,7.64,great,9.07,great,128.82,bad,7.67,great
1697678669826,12.52,good,628.01,bad,9,great,4.87,great,5.75,great,12.43,good,181.92,bad,5.24,great
1697678669939,16.66,bad,272.75,bad,9.47,great,6.28,great,5.95,great,8.47,great,57.75,bad,7.45,great
1697678670187,13.02,good,153.43,bad,9.81,great,6.47,great,7.43,great,8.9,great,53.81,bad,6.18,great
1697678670438,9.93,great,263.23,bad,5.82,great,8.96,great,11.03,good,9.94,great,58.17,bad,10.6,good
1697678670864,12.08,good,127.87,bad,8.79,great,8.88,great,7.33,great,8.65,great,61.9,bad,8.46,great
1697678670951,19.32,bad,127.61,bad,11.67,good,16.89,bad,21.44,bad,17.7,bad,29.18,bad,21.87,bad
1697678671184,11.04,good,100.33,bad,11.92,good,10.13,good,10.71,good,10.16,good,16.51,bad,11.47,good
1697678671441,19.68,bad,54.71,bad,8.2,great,6.42,great,6.27,great,10.93,good,24.83,bad,5.7,great
1697678671837,12.39,good,30.18,bad,6.8,great,6.97,great,4.97,great,9.4,great,54.66,bad,3.07,great
1697678671941,14.71,good,47.23,bad,9.52,great,7.66,great,5.7,great,8.44,great,22.01,bad,5.8,great
1697678672182,9.41,great,21.71,bad,5.58,great,5.4,great,4.92,great,6.72,great,33.34,bad,4.21,great
1697678672434,11.91,good,33.45,bad,9.09,great,5.32,great,6.89,great,6.87,great,21.35,bad,6,great
1697678672820,9.76,great,57.68,bad,12.85,good,5.81,great,5.06,great,8.74,great,41.37,bad,6.96,great
1697678672934,9.1,great,31.71,bad,9.83,great,6.3,great,5.13,great,7.88,great,58.28,bad,4.72,great
1697678673183,13.14,good,112.57,bad,11.01,good,10.2,good,11.32,good,11.06,good,21.65,bad,8.67,great
1697678673438,12.18,good,92.93,bad,6.46,great,7.04,great,6.06,great,6.44,great,72.81,bad,4.95,great
1697678673702,20.42,bad,275.86,bad,8.61,great,6.78,great,8.2,great,9.12,great,22.28,bad,9.41,great
1697678673941,9.89,great,123.77,bad,9.8,great,10.47,good,7.7,great,9.85,great,25.67,bad,6.9,great
1697678674257,19.1,bad,111.02,bad,11.75,good,13.33,good,14.06,good,22.68,bad,41.02,bad,14.17,good
1697678674432,22.71,bad,39,bad,12.88,good,12.64,good,14.81,good,22.31,bad,23.5,bad,15.23,bad
1697678674701,8.81,great,21.68,bad,11.04,good,9.59,great,8.49,great,11.28,good,55.15,bad,10,great
1697678674935,14.08,good,21.54,bad,10.77,good,5.57,great,5.47,great,6.97,great,43.18,bad,6.14,great
1697678675207,11.88,good,2147.47,bad,15.22,bad,6.01,great,5.98,great,10.88,good,49.99,bad,7.16,great
1697678675509,11.32,good,1939.65,bad,16.8,bad,9.1,great,7.18,great,13.4,good,65.63,bad,8.38,great
1697678675761,9.36,great,608.9,bad,11.63,good,4.93,great,6.05,great,5.51,great,46.63,bad,5.69,great
1697678675948,11.24,good,213.59,bad,9.24,great,12.1,good,13.23,good,17.23,bad,79.27,bad,11.13,good
1697678676191,18.21,bad,338.55,bad,14.6,good,12.7,good,7.74,great,9.12,great,23.54,bad,7.33,great
1697678676437,9.31,great,89.47,bad,11.14,good,5.77,great,6.45,great,8.6,great,56.86,bad,9.65,great
1697678676770,12.74,good,180.8,bad,12.43,good,5.6,great,6.12,great,9.44,great,134.68,bad,6.92,great
1697678676942,18.97,bad,1243.29,bad,18.36,bad,11.29,good,10.81,good,33.15,bad,530.91,bad,7.63,great
1697678677187,15.14,bad,704.78,bad,18.6,bad,12.71,good,13.34,good,25.19,bad,204.71,bad,10.64,good
1697678677430,13.19,good,337.99,bad,6.9,great,10.16,good,9.03,great,10.51,good,85.59,bad,7.56,great
1697678677725,11.3,good,70.48,bad,9.85,great,8.37,great,6.48,great,9.02,great,90.46,bad,5.34,great
1697678677933,11.99,good,37.67,bad,10.1,good,9.59,great,9.5,great,8.19,great,44.47,bad,7.85,great
1697678678189,16.63,bad,282.16,bad,9.74,great,5.81,great,5.46,great,7.29,great,45.31,bad,5.56,great
1697678678570,12.02,good,345.26,bad,5.47,great,7.36,great,6.99,great,4.76,great,32.73,bad,5.12,great
1697678678683,11.01,good,927.56,bad,8.49,great,8.58,great,7.27,great,7.86,great,55.62,bad,5.2,great
1697678678940,4.46,great,74.22,bad,10.54,good,6.58,great,6.7,great,7.58,great,31.74,bad,5.66,great
1697678679200,9.58,great,61.43,bad,7.97,great,5.05,great,6.7,great,4.29,great,33.43,bad,6.47,great
1697678679893,19.99,bad,319.75,bad,9.48,great,6.45,great,6.75,great,5.6,great,39.11,bad,6.55,great
1697678679912,11.93,good,124.42,bad,8.13,great,5.38,great,4.59,great,6.06,great,23.31,bad,5.67,great
1697678679972,5.58,great,112.99,bad,13.97,good,6.02,great,8.04,great,5.48,great,42.56,bad,5.4,great
1697678680191,8.04,great,241.57,bad,12.78,good,6.07,great,7.38,great,7.02,great,31.9,bad,5.88,great
1697678680576,9.22,great,369.54,bad,8.95,great,5.86,great,7.06,great,6.09,great,42.85,bad,6.54,great
1697678680690,6.47,great,356.1,bad,7.56,great,7.98,great,8.67,great,4.96,great,49.67,bad,8.12,great
1697678680935,7.79,great,584.58,bad,6.26,great,9.53,great,6.49,great,6.8,great,38.94,bad,6.37,great
1697678681189,13.59,good,453.62,bad,9.45,great,10.04,good,6.79,great,6.54,great,99.99,bad,6.45,great
1697678681567,6.1,great,345.5,bad,6.35,great,12.21,good,11.2,good,5.74,great,68.02,bad,8.18,great
1697678681684,7.8,great,696.52,bad,9.18,great,3.75,great,5.3,great,7.52,great,16.61,bad,5.67,great
1697678681935,11.06,good,398.69,bad,8.84,great,9.26,great,8.08,great,7.56,great,32.41,bad,7.06,great
1697678682210,6.95,great,236.49,bad,12.3,good,8.68,great,4.17,great,5.25,great,38.61,bad,4.39,great
1697678682572,8.72,great,189.66,bad,12.99,good,6.09,great,6.13,great,6.32,great,31.83,bad,6.05,great
1697678682680,16.49,bad,91.84,bad,6.06,great,6.86,great,8.51,great,7.28,great,65.26,bad,7.28,great
1697678682930,16.07,bad,48.25,bad,13.48,good,6.43,great,7.29,great,6.82,great,57.69,bad,5.6,great
1697678683186,5.67,great,40.32,bad,7.66,great,4.59,great,5.58,great,6.43,great,42.83,bad,5.27,great
1697678683586,10.17,good,15.96,bad,12.22,good,6.83,great,7.99,great,9.12,great,37.48,bad,8.99,great
1697678683688,10.33,good,16.21,bad,10.12,good,9.6,great,6.59,great,6.9,great,61.92,bad,6.23,great
1697678683937,7.92,great,15.91,bad,10.26,good,5.43,great,4.59,great,7.25,great,17.96,bad,5.16,great
1697678684194,11.9,good,10.67,good,9,great,7.34,great,7.57,great,6.93,great,32.63,bad,6.54,great
1697678684452,12.95,good,452.57,bad,11.14,good,8.45,great,8.41,great,16.73,bad,25.37,bad,9.79,great
1697678684686,32.79,bad,3476.6,bad,42.45,bad,26.07,bad,26.31,bad,14.91,good,480.37,bad,24.96,bad
1697678684941,22.17,bad,1125.23,bad,34.77,bad,18.46,bad,17.5,bad,40.48,bad,295.6,bad,22.85,bad
1697678685185,5.56,great,476.01,bad,11.74,good,9.02,great,9.28,great,18.32,bad,300.16,bad,7.35,great
1697678685459,9.01,great,132.34,bad,10.17,good,7.3,great,6.42,great,11.41,good,127.8,bad,7.25,great
1697678685684,10.73,good,389.43,bad,9.17,great,5.25,great,9.82,great,97.56,bad,307.89,bad,7.26,great
1697678685935,10.97,good,714.87,bad,82.32,bad,26.32,bad,16.49,bad,107.82,bad,438.04,bad,5.79,great
1697678686187,15.5,bad,628.54,bad,70.88,bad,28.86,bad,51.65,bad,78.89,bad,883.08,bad,9.16,great
1697678686452,7.65,great,163.94,bad,21.51,bad,11.46,good,24.04,bad,20.56,bad,194.3,bad,8.54,great
1697678686681,9.53,great,43.09,bad,13.07,good,7,great,10.75,good,10.05,good,164.89,bad,5.18,great
1697678687009,10.28,good,87.81,bad,31.11,bad,7.53,great,9.65,great,8.57,great,85.56,bad,7.16,great
1697678687186,13.33,good,93.64,bad,34.39,bad,7.88,great,9.82,great,9.31,great,244.97,bad,8.17,great
1697678687447,16.93,bad,333.64,bad,42.54,bad,13.3,good,13.83,good,48.41,bad,437.04,bad,11.27,good
1697678687682,12.49,good,223.55,bad,18.12,bad,6.81,great,7.77,great,13.92,good,258.22,bad,8.37,great
1697678687932,23.98,bad,424.34,bad,42.7,bad,16.48,bad,27.61,bad,137.83,bad,236.43,bad,14.23,good
1697678688181,15.16,bad,670.5,bad,31.63,bad,17.96,bad,23.69,bad,46.25,bad,311.12,bad,12.3,good
1697678688453,20.41,bad,794.12,bad,43.86,bad,9.8,great,16.02,bad,66.99,bad,235.79,bad,8.6,great
1697678688687,27.78,bad,1263.75,bad,46.32,bad,15.22,bad,25.33,bad,98.78,bad,1488.06,bad,16,bad
1697678688971,19.04,bad,551.9,bad,58.97,bad,12.71,good,30.48,bad,76.21,bad,494.41,bad,14.2,good
1697678689334,30.5,bad,465.13,bad,28.79,bad,18.43,bad,9.13,great,31.07,bad,416.49,bad,6.99,great
1697678689442,11.68,good,319.81,bad,14.69,good,8.42,great,4.8,great,25.94,bad,124.09,bad,6.75,great
1697678689685,13.41,good,243.61,bad,13.34,good,7.18,great,9.46,great,20.8,bad,212.02,bad,6.66,great
1697678689930,13.48,good,94.99,bad,11.25,good,10.21,good,12.79,good,19.13,bad,70.17,bad,10.64,good
1697678690327,8.35,great,690.9,bad,12.86,good,6.01,great,9.2,great,5.82,great,54.42,bad,3.49,great
1697678690442,13.04,good,770.19,bad,9.74,great,7.42,great,8.88,great,11.35,good,54.02,bad,8.31,great
1697678690684,8.07,great,672.97,bad,12.23,good,7.86,great,8.17,great,7.24,great,20.75,bad,6.02,great
1697678690936,8.86,great,820.16,bad,8.57,great,6.25,great,5.68,great,6.85,great,20.74,bad,7.26,great
1697678691330,17.68,bad,259.45,bad,11.3,good,7.16,great,8.67,great,8.99,great,17.02,bad,9.17,great
1697678691438,15.11,bad,50.3,bad,19.67,bad,4.98,great,7.86,great,14.79,good,13.37,good,6.47,great
1697678691686,10.31,good,17.68,bad,9.18,great,7.05,great,6.23,great,7.11,great,37.98,bad,3.71,great
1697678691937,10.6,good,20.7,bad,9.92,great,7.37,great,7.63,great,9.4,great,19.13,bad,6.41,great
1697678692330,6.27,great,32.83,bad,9.59,great,6.92,great,9.85,great,7.38,great,29.16,bad,7.75,great
1697678692454,10.44,good,23.65,bad,6.91,great,11.41,good,13.26,good,11.88,good,42.76,bad,10.47,good
1697678692684,24.51,bad,38.81,bad,13.24,good,8.04,great,9.23,great,11.8,good,37.63,bad,8.4,great
1697678692936,42.25,bad,33.03,bad,14.15,good,5.98,great,5.05,great,7.81,great,44.31,bad,5.65,great
1697678693323,27.6,bad,17.57,bad,10.89,good,5.45,great,5.29,great,6.25,great,13.12,good,5.02,great
1697678693449,11.41,good,42.62,bad,10.95,good,7.33,great,12.25,good,10.57,good,33.75,bad,7.11,great
1697678693701,21.14,bad,21.31,bad,10.95,good,6.29,great,5.53,great,8.13,great,35.75,bad,4.93,great
1697678693957,22.48,bad,47.96,bad,10.11,good,8.41,great,7.38,great,9.92,great,66.31,bad,6.53,great
1697678694249,82.31,bad,32.86,bad,8.88,great,5.87,great,6.69,great,8.44,great,42.07,bad,6.11,great
1697678694491,35.9,bad,19.09,bad,7.52,great,6.42,great,5.64,great,9.99,great,29.52,bad,6.78,great
1697678694690,23.64,bad,328.7,bad,11.36,good,10.68,good,11.78,good,12.42,good,123.94,bad,11.89,good
1697678694936,48.59,bad,446.86,bad,22.12,bad,18.92,bad,19.65,bad,44.71,bad,188.74,bad,21.76,bad
1697678695200,31.47,bad,741.19,bad,26.32,bad,43.82,bad,64.79,bad,69.1,bad,205.97,bad,49.03,bad
1697678695465,22.08,bad,388.18,bad,27.13,bad,33,bad,62.2,bad,45.66,bad,208.26,bad,34.07,bad
1697678695677,14.97,good,217.6,bad,11.49,good,25.71,bad,36.36,bad,10.27,good,111.94,bad,18.82,bad
1697678695932,13.26,good,1224.82,bad,20.03,bad,11.56,good,12.89,good,9.32,great,60.67,bad,8.73,great
1697678696204,9.25,great,597.04,bad,19.23,bad,5.79,great,7.59,great,7.98,great,115.16,bad,7.88,great
1697678696434,9.48,great,136.65,bad,11.18,good,6.01,great,7.05,great,10.44,good,57.21,bad,8.05,great
1697678696686,23.57,bad,327.1,bad,20.36,bad,11.99,good,10.15,good,9.59,great,218.54,bad,7.36,great
1697678696940,18.19,bad,224.95,bad,12,good,5.91,great,5.86,great,6.24,great,116.72,bad,5.96,great
1697678697201,9.75,great,72.25,bad,8.89,great,5.68,great,6.28,great,10.75,good,108.09,bad,4.91,great
1697678697431,13.26,good,88.75,bad,8,great,7.99,great,10.35,good,22.01,bad,51.7,bad,8.91,great
1697678697686,12.37,good,318.83,bad,14.92,good,17.36,bad,24.65,bad,19.16,bad,163,bad,18.71,bad
1697678697933,7.85,great,173.9,bad,18.57,bad,12.93,good,18.16,bad,12.55,good,173.15,bad,13.82,good
1697678698211,10.53,good,1102.23,bad,16.98,bad,25.66,bad,15.24,bad,21.36,bad,562.67,bad,8.57,great
1697678698435,11.33,good,968.35,bad,12.62,good,23.52,bad,24.23,bad,21.66,bad,327.54,bad,7.06,great
1697678698756,14.83,good,243.27,bad,8.92,great,11.87,good,13.23,good,7.47,great,359.59,bad,10,great
1697678698955,7.86,great,113.01,bad,12.68,good,5.02,great,5.07,great,9.6,great,140.05,bad,5.87,great
1697678699254,21.79,bad,566.38,bad,13.09,good,7.66,great,10.23,good,18.19,bad,553.06,bad,7.98,great
1697678699429,13.74,good,1066.88,bad,17.71,bad,10.7,good,11.01,good,11.91,good,319.09,bad,11.5,good
1697678699681,13.12,good,668.83,bad,10.36,good,15.7,bad,18.46,bad,14.38,good,271.6,bad,18.32,bad
1697678700068,9.23,great,215.53,bad,16.06,bad,10.37,good,11.12,good,11.52,good,146.75,bad,11.76,good
1697678700187,17.6,bad,73.75,bad,10.99,good,10.18,good,10.19,good,11.16,good,129.98,bad,8.52,great
1697678700440,61.08,bad,159.3,bad,8.77,great,26.72,bad,30.14,bad,27.27,bad,320.43,bad,23.14,bad
1697678700689,44.19,bad,50.75,bad,10.04,good,13.79,good,14.38,good,14.49,good,165.93,bad,12.75,good
1697678701080,28.43,bad,71.85,bad,11.12,good,4,great,6.35,great,4.31,great,77.49,bad,5.59,great
1697678701186,38.01,bad,51.65,bad,11.86,good,6.36,great,6.16,great,9.28,great,112.55,bad,6.54,great
1697678701445,47.99,bad,95.15,bad,8.98,great,7.31,great,5.35,great,10.19,good,99.59,bad,4.58,great
1697678701688,74.48,bad,360.82,bad,27.33,bad,14.96,good,13.29,good,25.47,bad,142.71,bad,8.01,great
1697678702079,75.15,bad,89.43,bad,16.88,bad,8.78,great,7.51,great,9.08,great,75.1,bad,6.78,great
1697678702198,40.16,bad,66.74,bad,9.42,great,10.15,good,9.14,great,7.09,great,43.96,bad,9.14,great
1697678702442,69.52,bad,39.33,bad,9.66,great,10.59,good,9.82,great,12.78,good,19.87,bad,11.06,good
1697678702687,10.4,good,70.14,bad,12.56,good,8.62,great,5.55,great,6.58,great,77.56,bad,6.52,great
1697678703074,30.46,bad,437.56,bad,16.62,bad,10.14,good,12.33,good,9.46,great,234.83,bad,6.05,great
1697678703182,22.81,bad,487.14,bad,12.5,good,19.75,bad,24.1,bad,8.08,great,210.9,bad,10.77,good
1697678703428,11.68,good,294.99,bad,12.31,good,13.31,good,14.36,good,7.86,great,161.8,bad,8.14,great
1697678703683,15.01,bad,166.24,bad,17.85,bad,12.34,good,10.93,good,16.31,bad,191.84,bad,7.94,great
1697678704113,19.46,bad,133.64,bad,15.82,bad,11.33,good,5.44,great,5.18,great,68.05,bad,6.51,great
1697678704325,13.24,good,160.61,bad,11.33,good,10.23,good,8.04,great,8.05,great,36.34,bad,9.09,great
1697678704435,14.69,good,54.39,bad,11.62,good,7.36,great,10.35,good,8.21,great,13.24,good,8.35,great
1697678704683,9.75,great,103.9,bad,16.53,bad,11.15,good,8.32,great,9.93,great,48.19,bad,7.14,great
1697678704953,19.35,bad,235.85,bad,15.51,bad,11.7,good,9.78,great,9.58,great,85.66,bad,7.69,great
1697678705187,28.99,bad,697.39,bad,20.88,bad,15.42,bad,16.06,bad,74.64,bad,732.65,bad,7.26,great
1697678705431,20.76,bad,1216.86,bad,163.54,bad,139.32,bad,177.18,bad,155.35,bad,1268.56,bad,6.68,great
1697678705687,28.26,bad,929.1,bad,455.56,bad,577.23,bad,1333.46,bad,191.7,bad,1146.87,bad,12.05,good
1697678705949,41.56,bad,408.72,bad,94.11,bad,512.11,bad,1066.77,bad,167.48,bad,1015.71,bad,16.81,bad
1697678706178,33.26,bad,160.96,bad,34.33,bad,358.01,bad,1227.3,bad,26.11,bad,246.1,bad,8.11,great
1697678706438,28.11,bad,150.02,bad,32.59,bad,142.99,bad,475.76,bad,26.2,bad,203.25,bad,6.55,great
1697678706689,24.41,bad,116.75,bad,12.1,good,54.33,bad,436.2,bad,19.24,bad,221.92,bad,7.93,great
1697678706982,15.88,bad,90.24,bad,23.17,bad,30.16,bad,191.86,bad,11.78,good,131.29,bad,10.87,good
1697678707198,22.4,bad,117.2,bad,29.71,bad,14.79,good,156.54,bad,16.92,bad,129.29,bad,6.83,great
1697678707444,24.99,bad,42.55,bad,10.04,good,16.79,bad,179.04,bad,9.1,great,58.32,bad,6.18,great
1697678707682,47.57,bad,65.57,bad,23.25,bad,11.83,good,161.58,bad,11.17,good,116.6,bad,8.21,great
1697678707947,17.14,bad,105.07,bad,17.02,bad,19.18,bad,81.32,bad,8.93,great,195.89,bad,11.06,good
1697678708182,21.35,bad,78.22,bad,13.68,good,12.23,good,94.16,bad,8.57,great,104.29,bad,9.68,great
1697678708450,38.14,bad,476.97,bad,30.35,bad,23.64,bad,386.39,bad,8.35,great,236.84,bad,7.94,great
1697678708683,24.65,bad,176.31,bad,65.86,bad,27.82,bad,107.94,bad,7.46,great,186.14,bad,7.76,great
1697678708981,13.59,good,77.29,bad,20.16,bad,24.81,bad,112.96,bad,12.28,good,159.35,bad,8.69,great
1697678709205,10.63,good,267.99,bad,93.58,bad,20.56,bad,345.87,bad,17.89,bad,280.06,bad,12.73,good
1697678709523,22.79,bad,519.87,bad,115.42,bad,34.16,bad,657.47,bad,15.42,bad,658.38,bad,13.65,good
1697678709818,21.17,bad,844.55,bad,26.43,bad,162.12,bad,571.86,bad,15.92,bad,726.58,bad,10.97,good
1697678709937,24.54,bad,423.01,bad,81.4,bad,73.74,bad,168.37,bad,9.99,great,100.92,bad,6.45,great
1697678710192,22.78,bad,357.23,bad,49.86,bad,25.91,bad,127.25,bad,7.16,great,230.32,bad,6.02,great
1697678710439,15.55,bad,277.19,bad,43.13,bad,19.87,bad,40.47,bad,5.51,great,295.97,bad,8.71,great
1697678710819,23.91,bad,362.39,bad,25.32,bad,8.96,great,56.12,bad,24.6,bad,515.89,bad,14.84,good
1697678710935,19.55,bad,650.65,bad,26.64,bad,13.89,good,66.37,bad,16.05,bad,572.68,bad,8.83,great
1697678711179,14.42,good,447.76,bad,44.83,bad,20.43,bad,55.27,bad,12.59,good,795.86,bad,6.36,great
1697678711432,9.1,great,984.04,bad,15.48,bad,12.04,good,38.66,bad,9.73,great,257.42,bad,7.2,great
1697678711871,23,bad,915.59,bad,21.15,bad,10.16,good,62.43,bad,10.86,good,124.25,bad,5.83,great
1697678711949,20.41,bad,682.09,bad,28.09,bad,11.17,good,39.68,bad,9.56,great,105.36,bad,7.6,great
1697678712189,11.35,good,732.87,bad,16.86,bad,15.14,bad,35.15,bad,13.37,good,143.87,bad,9.56,great
1697678712439,13.95,good,806.02,bad,24.26,bad,32.58,bad,64.17,bad,16.92,bad,234.4,bad,11.81,good
1697678712822,13.73,good,49.2,bad,74.13,bad,23.93,bad,134.58,bad,13.6,good,294.13,bad,6.39,great
1697678712935,12.21,good,390.21,bad,62.9,bad,44.12,bad,78.93,bad,27.3,bad,285.29,bad,9.13,great
1697678713181,14.69,good,81.83,bad,58.66,bad,16.51,bad,196.17,bad,40.51,bad,137.86,bad,6.12,great
1697678713436,10.49,good,128.63,bad,142.93,bad,13.61,good,151.41,bad,24.3,bad,62.41,bad,5.28,great
1697678713825,10.45,good,121.22,bad,60.74,bad,12.01,good,92.45,bad,41.8,bad,100.44,bad,6.22,great
1697678713972,7.72,great,134.13,bad,34.66,bad,15.34,bad,149.17,bad,32.89,bad,255.91,bad,5.32,great
1697678714198,14.23,good,55.22,bad,32.24,bad,15.89,bad,70.19,bad,12.97,good,34.58,bad,4.66,great
1697678714455,7.66,great,61.49,bad,56.61,bad,49.62,bad,45.82,bad,14.2,good,130.6,bad,7.65,great
1697678714830,5.98,great,55.63,bad,27.22,bad,11.18,good,29.6,bad,12.52,good,67.31,bad,5.1,great
1697678714937,9.34,great,27.52,bad,18.15,bad,11.36,good,35.61,bad,11.68,good,136.78,bad,5.55,great
1697678715214,15.26,bad,25.13,bad,119.12,bad,11.21,good,35.28,bad,15.93,bad,67.05,bad,6.49,great
1697678715439,15.04,bad,39.69,bad,87.49,bad,17.81,bad,42.02,bad,20.01,bad,127.42,bad,7.28,great
1697678715710,13.9,good,175.42,bad,144,bad,24.86,bad,62.77,bad,22.01,bad,329.4,bad,6.29,great
1697678715955,11.32,good,168.04,bad,115.82,bad,27.45,bad,40.05,bad,14.38,good,319.53,bad,7.9,great
1697678716196,9.35,great,188.66,bad,78.29,bad,17.97,bad,27,bad,9.38,great,367.38,bad,8.4,great
1697678716434,17.18,bad,74.87,bad,66.26,bad,12.93,good,32.6,bad,10.88,good,54.26,bad,5.95,great
1697678716703,8.44,great,42.04,bad,50.58,bad,20.03,bad,25.21,bad,9.95,great,127.34,bad,6.03,great
1697678716943,9.88,great,48.43,bad,13.04,good,19.03,bad,16.91,bad,12.84,good,213.41,bad,5.5,great
