acceleration,inclination,orientation,pitch,roll,timestamp,x,y,z
1.12,-90.25,-1,-0.2,-53.42,1705701131580,0,-0.9,-0.67
1.11,-89.75,1,0.21,-54.41,1705701131775,0,-0.9,-0.64
1.12,-88.46,1,1.23,-52.99,1705701131875,0.02,-0.89,-0.67
1.1,-89.74,1,0.21,-52.25,1705701132104,0,-0.87,-0.67
1.12,-90.26,-1,-0.2,-53.13,1705701132105,0,-0.9,-0.67
1.1,-90,-1,0,-53.42,1705701132175,0,-0.88,-0.66
1.11,-89.23,1,0.62,-53.62,1705701132275,0.01,-0.9,-0.66
1.11,-90.26,-1,-0.21,-53.34,1705701132375,0,-0.89,-0.66
1.1,-90,-1,0,-53.3,1705701132475,0,-0.88,-0.66
1.11,-90,-1,0,-53.09,1705701132575,0,-0.88,-0.66
1.11,-89.22,1,0.62,-53.08,1705701132676,0.01,-0.88,-0.66
1.1,-90,-1,0,-52.8,1705701132775,0,-0.88,-0.67
1.11,-89.23,1,0.62,-53.62,1705701132984,0.01,-0.9,-0.66
1.1,-90.26,-1,-0.21,-53.46,1705701132985,0,-0.88,-0.65
1.11,-88.97,1,0.83,-53.66,1705701133080,0.02,-0.89,-0.66
1.1,-90.52,-1,-0.42,-53.3,1705701133176,-0.01,-0.88,-0.66
1.1,-89.74,1,0.21,-52.55,1705701133276,0,-0.87,-0.67
1.1,-89.74,1,0.21,-53.54,1705701133376,0,-0.89,-0.66
1.1,-90,-1,0,-53.13,1705701133476,0,-0.88,-0.66
1.1,-90,-1,0,-52.84,1705701133578,0,-0.88,-0.66
1.12,-89.49,1,0.41,-53.13,1705701133676,0.01,-0.9,-0.67
1.12,-90,-1,0,-52.72,1705701133776,0,-0.89,-0.68
1.11,-88.97,1,0.83,-53.2,1705701133982,0.02,-0.89,-0.66
1.11,-90.52,-1,-0.41,-53.38,1705701133983,-0.01,-0.89,-0.66
1.11,-89.48,1,0.41,-53.21,1705701134076,0.01,-0.89,-0.66
1.11,-90.26,-1,-0.21,-52.88,1705701134177,0,-0.89,-0.67
1.1,-89.74,1,0.21,-53,1705701134277,0,-0.88,-0.66
1.11,-90,-1,0,-53.38,1705701134377,0,-0.89,-0.66
1.1,-89.74,1,0.21,-52.84,1705701134476,0,-0.88,-0.66
1.11,-89.23,1,0.62,-53.17,1705701134576,0.01,-0.89,-0.67
1.11,-90,-1,0,-53.79,1705701134677,0,-0.9,-0.66
1.1,-89.48,1,0.42,-53,1705701134777,0.01,-0.88,-0.66
1.1,-90.52,-1,-0.42,-53.42,1705701134972,-0.01,-0.88,-0.66
1.1,-89.22,1,0.63,-52.83,1705701134977,0.01,-0.88,-0.66
1.1,-89.74,1,0.21,-53.25,1705701135094,0,-0.88,-0.66
1.1,-90,-1,0,-53.13,1705701135178,0,-0.88,-0.66
1.11,-89.74,1,0.21,-52.63,1705701135277,0,-0.88,-0.67
1.1,-89.74,1,0.21,-53.54,1705701135436,0,-0.89,-0.66
1.12,-88.97,1,0.82,-52.71,1705701135484,0.02,-0.89,-0.68
1.11,-90,-1,0,-53.05,1705701135595,0,-0.89,-0.67
1.11,-89.48,1,0.41,-53.21,1705701135678,0.01,-0.89,-0.66
1.1,-89.74,1,0.21,-52.96,1705701135778,0,-0.88,-0.66
1.12,-89.75,1,0.2,-53.25,1705701136045,0,-0.9,-0.67
1.1,-89.48,1,0.42,-53.13,1705701136047,0.01,-0.88,-0.66
1.1,-89.74,1,0.21,-52.96,1705701136092,0,-0.88,-0.66
1.11,-90.26,-1,-0.21,-53.34,1705701136178,0,-0.89,-0.66
1.11,-90,-1,0,-52.88,1705701136279,0,-0.89,-0.67
1.1,-90.26,-1,-0.21,-52.8,1705701136379,0,-0.88,-0.67
1.09,-89.47,1,0.42,-53.21,1705701136479,0.01,-0.87,-0.65
1.11,-90,-1,0,-53.38,1705701136578,0,-0.89,-0.66
1.11,-89.49,1,0.41,-53.62,1705701136679,0.01,-0.9,-0.66
1.09,-90.53,-1,-0.42,-52.88,1705701136779,-0.01,-0.87,-0.66
1.13,-90.76,-1,-0.61,-53.49,1705701136978,-0.01,-0.91,-0.67
1.12,-89.23,1,0.62,-53.29,1705701136980,0.01,-0.9,-0.67
1.1,-89.23,1,0.62,-53.54,1705701137081,0.01,-0.89,-0.66
1.1,-89.74,1,0.21,-53.88,1705701137179,0,-0.89,-0.65
1.11,-90,-1,0,-53.62,1705701137279,0,-0.9,-0.66
1.11,-89.74,1,0.21,-53.17,1705701137379,0,-0.89,-0.67
1.11,-89.49,1,0.41,-53.5,1705701137479,0.01,-0.89,-0.66
1.09,-89.73,1,0.21,-52.46,1705701137579,0,-0.86,-0.66
1.11,-89.48,1,0.41,-53.09,1705701137679,0.01,-0.88,-0.66
1.1,-89.48,1,0.42,-52.84,1705701137856,0.01,-0.88,-0.66
1.12,-88.97,1,0.82,-53,1705701137879,0.02,-0.89,-0.67
1.1,-90,-1,0,-53.55,1705701137979,0,-0.89,-0.66
1.1,-89.48,1,0.42,-52.96,1705701138079,0.01,-0.88,-0.66
1.11,-89.74,1,0.21,-53.38,1705701138180,0,-0.89,-0.66
1.11,-88.7,1,1.04,-53.08,1705701138280,0.02,-0.88,-0.66
1.11,-90,-1,0,-52.63,1705701138380,0,-0.88,-0.67
1.12,-90,-1,0,-53.46,1705701138479,0,-0.9,-0.66
1.11,-90.25,-1,-0.21,-53.91,1705701138580,0,-0.9,-0.66
1.1,-89.22,1,0.62,-53.25,1705701138680,0.01,-0.88,-0.66
1.12,-89.74,1,0.21,-53.01,1705701138855,0,-0.89,-0.67
1.1,-89.48,1,0.42,-53,1705701138880,0.01,-0.88,-0.66
1.1,-89.74,1,0.21,-52.84,1705701138980,0,-0.88,-0.66
1.11,-90,-1,0,-52.59,1705701139080,0,-0.88,-0.68
1.1,-90,-1,0,-52.8,1705701139216,0,-0.88,-0.67
1.1,-90,-1,0,-53.13,1705701139281,0,-0.88,-0.66
1.11,-89.48,1,0.41,-52.88,1705701139381,0.01,-0.89,-0.67
1.12,-89.75,1,0.2,-53.42,1705701139480,0,-0.9,-0.67
1.11,-90,-1,0,-53.17,1705701139580,0,-0.89,-0.67
1.09,-89.74,1,0.21,-53.51,1705701139883,0,-0.88,-0.65
1.12,-89.49,1,0.41,-53.13,1705701139885,0.01,-0.9,-0.67
1.11,-89.23,1,0.62,-53.04,1705701139887,0.01,-0.89,-0.67
1.11,-90.26,-1,-0.21,-52.63,1705701139988,0,-0.88,-0.67
1.11,-89.48,1,0.41,-52.63,1705701140082,0.01,-0.88,-0.67
1.1,-90,-1,0,-53.3,1705701140230,0,-0.88,-0.66
1.11,-90.51,-1,-0.41,-53.33,1705701140281,-0.01,-0.89,-0.66
1.1,-90.26,-1,-0.21,-52.96,1705701140412,0,-0.88,-0.66
1.11,-89.74,1,0.21,-53.09,1705701140482,0,-0.88,-0.66
1.09,-88.95,1,0.84,-52.87,1705701140589,0.02,-0.87,-0.66
1.1,-89.22,1,0.62,-53.25,1705701140868,0.01,-0.88,-0.66
1.1,-90.26,-1,-0.21,-52.8,1705701140874,0,-0.88,-0.67
1.11,-90,-1,0,-53.21,1705701140886,0,-0.89,-0.66
1.1,-90.26,-1,-0.21,-52.96,1705701141103,0,-0.88,-0.66
1.12,-88.2,1,1.43,-52.82,1705701141105,0.03,-0.89,-0.68
1.09,-89.47,1,0.42,-52.88,1705701141282,0.01,-0.87,-0.66
1.09,-89.47,1,0.42,-53.21,1705701141488,0.01,-0.87,-0.65
1.1,-90,-1,0,-52.84,1705701141582,0,-0.88,-0.66
1.12,-89.23,1,0.61,-52.68,1705701141852,0.01,-0.89,-0.68
1.1,-89.22,1,0.62,-53.25,1705701141854,0.01,-0.88,-0.66
1.11,-88.97,1,0.83,-53.2,1705701141882,0.02,-0.89,-0.66
1.11,-89.74,1,0.21,-53.38,1705701141983,0,-0.89,-0.66
1.1,-88.7,1,1.04,-53.24,1705701142082,0.02,-0.88,-0.66
1.1,-89.48,1,0.42,-52.96,1705701142219,0.01,-0.88,-0.66
1.1,-90,-1,0,-52.96,1705701142283,0,-0.88,-0.66
1.11,-89.22,1,0.62,-53.08,1705701142383,0.01,-0.88,-0.66
1.11,-90,-1,0,-52.88,1705701142483,0,-0.89,-0.67
1.1,-88.95,1,0.84,-53,1705701142742,0.02,-0.88,-0.66
1.1,-90,-1,0,-53.25,1705701142743,0,-0.88,-0.66
1.1,-88.97,1,0.83,-53.99,1705701142785,0.02,-0.89,-0.65
1.09,-89.74,1,0.21,-52.88,1705701142883,0,-0.87,-0.66
1.1,-89.48,1,0.42,-53.25,1705701142983,0.01,-0.88,-0.66
1.1,-89.74,1,0.21,-52.96,1705701143084,0,-0.88,-0.66
1.11,-90,-1,0,-52.92,1705701143220,0,-0.88,-0.67
1.1,-90.26,-1,-0.21,-53,1705701143284,0,-0.88,-0.66
1.1,-89.48,1,0.41,-52.8,1705701143384,0.01,-0.88,-0.67
1.1,-89.74,1,0.21,-53.25,1705701143489,0,-0.88,-0.66
1.1,-90,-1,0,-52.71,1705701143720,0,-0.87,-0.66
1.11,-89.74,1,0.21,-52.76,1705701143721,0,-0.88,-0.67
1.1,-89.74,1,0.21,-53.46,1705701143784,0,-0.88,-0.65
1.1,-88.96,1,0.83,-53.25,1705701143884,0.02,-0.88,-0.66
1.1,-89.74,1,0.21,-52.84,1705701143984,0,-0.88,-0.66
1.12,-89.74,1,0.21,-53.01,1705701144084,0,-0.89,-0.67
1.11,-89.48,1,0.41,-53.21,1705701144212,0.01,-0.89,-0.66
1.11,-88.7,1,1.04,-53.08,1705701144285,0.02,-0.88,-0.66
1.11,-89.48,1,0.41,-52.34,1705701144384,0.01,-0.88,-0.68
1.1,-89.48,1,0.42,-52.96,1705701144485,0.01,-0.88,-0.66
1.1,-89.48,1,0.42,-52.51,1705701144731,0.01,-0.88,-0.67
1.11,-90,-1,0,-53.09,1705701144732,0,-0.88,-0.66
1.11,-89.48,1,0.41,-53.05,1705701144785,0.01,-0.89,-0.67
1.1,-90,-1,0,-52.55,1705701144885,0,-0.87,-0.67
1.11,-90,-1,0,-52.63,1705701144985,0,-0.88,-0.67
1.1,-89.48,1,0.42,-53.13,1705701145085,0.01,-0.88,-0.66
1.11,-89.74,1,0.21,-53.34,1705701145218,0,-0.89,-0.66
1.11,-90.52,-1,-0.41,-52.92,1705701145285,-0.01,-0.88,-0.67
1.09,-89.74,1,0.21,-52.58,1705701145409,0,-0.87,-0.66
1.11,-89.48,1,0.41,-52.63,1705701145486,0.01,-0.88,-0.67
1.11,-88.71,1,1.03,-53.04,1705701145726,0.02,-0.89,-0.67
1.11,-90,-1,0,-52.63,1705701145727,0,-0.88,-0.67
1.1,-88.95,1,0.83,-52.83,1705701145785,0.02,-0.88,-0.66
1.11,-90.52,-1,-0.41,-52.92,1705701145889,-0.01,-0.88,-0.67
1.11,-88.44,1,1.24,-52.62,1705701145985,0.02,-0.88,-0.67
1.12,-90,-1,0,-52.84,1705701146099,0,-0.89,-0.68
1.1,-89.22,1,0.63,-53.13,1705701146219,0.01,-0.88,-0.66
1.09,-90.53,-1,-0.42,-52.75,1705701146286,-0.01,-0.87,-0.66
1.11,-87.93,1,1.65,-52.89,1705701146386,0.03,-0.88,-0.67
1.1,-90,-1,0,-52.96,1705701146529,0,-0.88,-0.66
1.11,-89.48,1,0.41,-52.76,1705701146727,0.01,-0.88,-0.67
1.1,-89.48,1,0.42,-52.67,1705701146728,0.01,-0.88,-0.67
1.11,-89.48,1,0.41,-52.92,1705701146786,0.01,-0.88,-0.67
1.1,-90,-1,0,-52.71,1705701146886,0,-0.87,-0.66
1.11,-89.22,1,0.62,-52.46,1705701146986,0.01,-0.88,-0.68
1.12,-89.49,1,0.41,-53.25,1705701147086,0.01,-0.9,-0.67
1.1,-89.74,1,0.21,-52.67,1705701147216,0,-0.88,-0.67
1.1,-88.95,1,0.83,-52.54,1705701147286,0.02,-0.87,-0.67
1.11,-89.48,1,0.41,-52.92,1705701147386,0.01,-0.88,-0.67
1.1,-90.26,-1,-0.21,-52.8,1705701147487,0,-0.88,-0.67
1.1,-89.73,1,0.21,-51.96,1705701147730,0,-0.86,-0.68
1.1,-89.47,1,0.42,-52.38,1705701147732,0.01,-0.87,-0.67
1.1,-89.74,1,0.21,-52.51,1705701147787,0,-0.88,-0.67
1.1,-89.74,1,0.21,-52.51,1705701147887,0,-0.88,-0.67
1.09,-89.47,1,0.42,-52.12,1705701147987,0.01,-0.86,-0.67
1.1,-89.22,1,0.62,-52.67,1705701148087,0.01,-0.88,-0.67
1.11,-90,-1,0,-52.47,1705701148212,0,-0.88,-0.68
1.11,-89.74,1,0.21,-52.76,1705701148287,0,-0.88,-0.67
1.11,-89.48,1,0.41,-52.47,1705701148387,0.01,-0.88,-0.68
1.09,-89.73,1,0.21,-52.46,1705701148598,0,-0.86,-0.66
1.12,-89.74,1,0.2,-52.68,1705701148599,0,-0.89,-0.68
1.1,-90,-1,0,-52.67,1705701148717,0,-0.88,-0.67
1.1,-90,-1,0,-52.51,1705701148788,0,-0.88,-0.67
1.11,-90,-1,0,-52.92,1705701148888,0,-0.88,-0.67
1.12,-89.48,1,0.41,-52.43,1705701148988,0.01,-0.88,-0.68
1.1,-89.47,1,0.42,-52.38,1705701149088,0.01,-0.87,-0.67
1.1,-89.22,1,0.62,-52.67,1705701149217,0.01,-0.88,-0.67
1.11,-90,-1,0,-52.31,1705701149289,0,-0.88,-0.68
1.1,-90.26,-1,-0.21,-52.55,1705701149388,0,-0.87,-0.67
1.11,-89.74,1,0.21,-52.59,1705701149600,0,-0.88,-0.68
1.11,-89.48,1,0.41,-52.63,1705701149602,0.01,-0.88,-0.67
1.11,-89.48,1,0.41,-52.47,1705701149716,0.01,-0.88,-0.68
1.11,-89.74,1,0.21,-52.92,1705701149788,0,-0.88,-0.67
1.11,-89.48,1,0.41,-52.47,1705701149888,0.01,-0.88,-0.68
1.1,-90.26,-1,-0.21,-52.71,1705701149989,0,-0.87,-0.66
1.12,-89.23,1,0.61,-52.39,1705701150089,0.01,-0.89,-0.68
1.09,-89.47,1,0.42,-52.33,1705701150213,0.01,-0.86,-0.66
1.1,-89.47,1,0.42,-52.38,1705701150289,0.01,-0.87,-0.67
1.11,-89.23,1,0.62,-52.88,1705701150389,0.01,-0.89,-0.67
1.11,-89.74,1,0.21,-52.92,1705701150623,0,-0.88,-0.67
1.1,-88.95,1,0.83,-52.66,1705701150624,0.02,-0.88,-0.67
1.1,-89.48,1,0.42,-53,1705701150724,0.01,-0.88,-0.66
1.1,-90.78,-1,-0.63,-53.13,1705701150890,-0.01,-0.88,-0.66
1.1,-89.22,1,0.62,-52.67,1705701151092,0.01,-0.88,-0.67
1.11,-91.05,-1,-0.83,-52.17,1705701151231,-0.02,-0.88,-0.68
1.1,-89.48,1,0.41,-52.8,1705701151290,0.01,-0.88,-0.67
1.1,-89.48,1,0.42,-53.54,1705701151390,0.01,-0.89,-0.66
1.09,-89.22,1,0.63,-53.17,1705701151607,0.01,-0.88,-0.66
1.12,-88.97,1,0.82,-53,1705701151609,0.02,-0.89,-0.67
1.1,-89.48,1,0.42,-52.51,1705701151740,0.01,-0.88,-0.67
1.1,-89.73,1,0.21,-51.67,1705701151790,0,-0.86,-0.68
1.1,-89.47,1,0.42,-52.54,1705701151891,0.01,-0.87,-0.67
1.1,-89.74,1,0.21,-52.51,1705701151990,0,-0.88,-0.67
1.1,-89.74,1,0.21,-52.22,1705701152090,0,-0.87,-0.68
1.1,-89.21,1,0.62,-52.21,1705701152217,0.01,-0.87,-0.68
1.1,-89.21,1,0.62,-52.38,1705701152290,0.01,-0.87,-0.67
1.12,-89.74,1,0.21,-53.01,1705701152391,0,-0.89,-0.67
1.11,-89.22,1,0.62,-52.75,1705701152603,0.01,-0.88,-0.67
1.09,-89.73,1,0.21,-52.12,1705701152605,0,-0.86,-0.67
1.1,-89.74,1,0.21,-52.51,1705701152718,0,-0.88,-0.67
1.11,-90,-1,0,-52.34,1705701152791,0,-0.88,-0.68
1.1,-88.96,1,0.83,-52.79,1705701152891,0.02,-0.88,-0.67
1.1,-89.74,1,0.21,-52.25,1705701152991,0,-0.87,-0.67
1.11,-89.48,1,0.41,-52.18,1705701153091,0.01,-0.88,-0.68
1.1,-88.68,1,1.04,-51.91,1705701153220,0.02,-0.87,-0.68
1.11,-90,-1,0,-52.14,1705701153292,0,-0.88,-0.68
1.11,-89.22,1,0.62,-52.46,1705701153472,0.01,-0.88,-0.68
1.1,-89.47,1,0.42,-52.54,1705701153491,0.01,-0.87,-0.67
1.11,-89.22,1,0.62,-52.63,1705701153591,0.01,-0.88,-0.67
1.11,-90,-1,0,-52.47,1705701153715,0,-0.88,-0.68
1.11,-90,-1,0,-52.92,1705701153792,0,-0.88,-0.67
1.1,-90,-1,0,-52.8,1705701153892,0,-0.88,-0.67
1.12,-89.74,1,0.2,-52.8,1705701153992,0,-0.9,-0.68
1.1,-90,-1,0,-52.84,1705701154091,0,-0.88,-0.66
1.11,-89.74,1,0.21,-52.63,1705701154212,0,-0.88,-0.67
1.11,-89.74,1,0.21,-52.18,1705701154292,0,-0.88,-0.68
1.12,-88.45,1,1.23,-52.7,1705701154486,0.02,-0.89,-0.68
1.1,-90,-1,0,-52.09,1705701154492,0,-0.87,-0.68
1.1,-88.95,1,0.83,-52.37,1705701154592,0.02,-0.87,-0.67
1.1,-89.22,1,0.62,-52.67,1705701154716,0.01,-0.88,-0.67
1.12,-89.23,1,0.61,-52.51,1705701154792,0.01,-0.89,-0.68
1.1,-90,-1,0,-52.09,1705701154893,0,-0.87,-0.68
1.11,-88.96,1,0.83,-52.46,1705701154993,0.02,-0.88,-0.68
1.09,-89.73,1,0.21,-52.12,1705701155093,0,-0.86,-0.67
1.1,-89.74,1,0.21,-52.55,1705701155216,0,-0.87,-0.67
1.1,-90,-1,0,-52.09,1705701155293,0,-0.87,-0.68
1.1,-88.94,1,0.83,-51.46,1705701155524,0.02,-0.86,-0.69
1.11,-89.74,1,0.21,-52.31,1705701155526,0,-0.88,-0.68
1.09,-89.2,1,0.63,-51.99,1705701155619,0.01,-0.86,-0.67
1.1,-89.74,1,0.21,-52.22,1705701155721,0,-0.87,-0.68
1.09,-89.47,1,0.42,-52.29,1705701155793,0.01,-0.86,-0.67
1.11,-89.48,1,0.41,-52.3,1705701155894,0.01,-0.88,-0.68
1.1,-89.74,1,0.21,-52.8,1705701155993,0,-0.88,-0.67
1.1,-88.95,1,0.83,-52.37,1705701156094,0.02,-0.87,-0.67
1.1,-90,-1,0,-52.22,1705701156226,0,-0.87,-0.68
1.11,-89.74,1,0.21,-51.85,1705701156294,0,-0.88,-0.69
1.1,-89.74,1,0.21,-52.22,1705701156475,0,-0.87,-0.68
1.1,-88.94,1,0.83,-52.08,1705701156494,0.02,-0.87,-0.68
1.1,-89.74,1,0.21,-52.22,1705701156594,0,-0.87,-0.68
1.11,-89.22,1,0.62,-52.46,1705701156713,0.01,-0.88,-0.68
1.11,-89.74,1,0.21,-52.34,1705701156794,0,-0.88,-0.68
1.12,-89.74,1,0.21,-52.43,1705701156895,0,-0.88,-0.68
1.11,-89.48,1,0.41,-52.76,1705701156994,0.01,-0.88,-0.67
1.1,-89.47,1,0.42,-51.79,1705701157094,0.01,-0.86,-0.68
1.11,-89.74,1,0.21,-52.05,1705701157212,0,-0.87,-0.68
1.11,-89.48,1,0.41,-53.09,1705701157294,0.01,-0.88,-0.66
1.11,-89.47,1,0.41,-52.05,1705701157477,0.01,-0.87,-0.68
1.12,-89.48,1,0.41,-52.43,1705701157494,0.01,-0.88,-0.68
1.1,-89.21,1,0.63,-52.71,1705701157595,0.01,-0.87,-0.66
1.11,-89.74,1,0.21,-52.18,1705701157716,0,-0.88,-0.68
1.11,-90,-1,0,-52.63,1705701157795,0,-0.88,-0.67
1.11,-89.47,1,0.41,-51.89,1705701157895,0.01,-0.87,-0.68
1.11,-89.21,1,0.62,-51.72,1705701157995,0.01,-0.87,-0.69
1.1,-89.2,1,0.63,-51.79,1705701158095,0.01,-0.86,-0.68
1.1,-90,-1,0,-52.25,1705701158353,0,-0.87,-0.67
1.11,-89.22,1,0.62,-52.75,1705701158354,0.01,-0.88,-0.67
1.1,-89.74,1,0.21,-52.96,1705701158396,0,-0.88,-0.66
1.09,-90,-1,0,-52.29,1705701158496,0,-0.86,-0.67
1.1,-89.47,1,0.42,-52.25,1705701158596,0.01,-0.87,-0.67
1.09,-90,-1,0,-51.11,1705701158715,0,-0.85,-0.68
1.1,-89.47,1,0.42,-51.92,1705701158796,0.01,-0.87,-0.68
1.11,-89.74,1,0.21,-52.14,1705701158896,0,-0.88,-0.68
1.11,-89.22,1,0.62,-52.46,1705701158996,0.01,-0.88,-0.68
1.12,-90,-1,0,-51.69,1705701159096,0,-0.88,-0.69
1.11,-89.74,1,0.21,-51.6,1705701159376,0,-0.87,-0.69
1.11,-89.47,1,0.41,-51.6,1705701159383,0.01,-0.87,-0.69
1.1,-89.21,1,0.62,-51.92,1705701159399,0.01,-0.87,-0.68
1.11,-89.21,1,0.62,-51.27,1705701159545,0.01,-0.87,-0.7
1.11,-89.22,1,0.62,-52.01,1705701159596,0.01,-0.88,-0.68
1.1,-90,-1,0,-52.51,1705701159714,0,-0.88,-0.67
1.11,-89.22,1,0.62,-52.3,1705701159797,0.01,-0.88,-0.68
1.11,-90,-1,0,-52.59,1705701159897,0,-0.88,-0.68
1.1,-89.47,1,0.42,-52.09,1705701159997,0.01,-0.87,-0.68
1.1,-89.74,1,0.21,-52.51,1705701160097,0,-0.88,-0.67
1.11,-89.74,1,0.21,-51.89,1705701160349,0,-0.87,-0.68
1.1,-88.92,1,0.83,-50.59,1705701160350,0.02,-0.85,-0.7
1.1,-88.67,1,1.04,-51.62,1705701160397,0.02,-0.86,-0.68
1.09,-89.73,1,0.21,-51.11,1705701160520,0,-0.85,-0.68
1.11,-91.85,-1,-1.44,-51.25,1705701160720,-0.03,-0.87,-0.7
1.1,-89.74,1,0.21,-52.38,1705701160898,0,-0.87,-0.67
1.09,-90.53,-1,-0.42,-52.33,1705701160997,-0.01,-0.86,-0.66
1.1,-90.27,-1,-0.21,-51.8,1705701161098,0,-0.86,-0.68
1.11,-89.47,1,0.41,-51.6,1705701161350,0.01,-0.87,-0.69
1.1,-90,-1,0,-52.25,1705701161351,0,-0.87,-0.67
1.1,-89.74,1,0.21,-52.25,1705701161398,0,-0.87,-0.67
1.1,-90.26,-1,-0.21,-52.22,1705701161498,0,-0.87,-0.68
1.11,-89.74,1,0.21,-52.05,1705701161598,0,-0.87,-0.68
1.11,-89.74,1,0.21,-51.76,1705701161715,0,-0.87,-0.68
1.11,-88.7,1,1.03,-52.75,1705701161798,0.02,-0.88,-0.67
1.1,-89.46,1,0.42,-50.91,1705701161898,0.01,-0.85,-0.69
1.12,-89.74,1,0.21,-51.4,1705701161998,0,-0.87,-0.7
1.12,-90,-1,0,-51.4,1705701162098,0,-0.87,-0.7
1.11,-89.22,1,0.62,-52.34,1705701162355,0.01,-0.88,-0.68
1.11,-89.21,1,0.62,-52.05,1705701162357,0.01,-0.87,-0.68
1.11,-90,-1,0,-52.02,1705701162399,0,-0.88,-0.68
1.1,-89.73,1,0.21,-51.96,1705701162499,0,-0.86,-0.68
1.1,-90.26,-1,-0.21,-51.92,1705701162599,0,-0.87,-0.68
1.1,-90.26,-1,-0.21,-52.09,1705701162716,0,-0.87,-0.68
1.11,-90,-1,0,-52.31,1705701162799,0,-0.88,-0.68
1.1,-89.2,1,0.63,-51.79,1705701162899,0.01,-0.86,-0.68
1.11,-90,-1,0,-52.05,1705701162999,0,-0.87,-0.68
1.1,-90,-1,0,-51.63,1705701163099,0,-0.86,-0.68
1.1,-89.47,1,0.42,-51.5,1705701163348,0.01,-0.86,-0.68
1.1,-90,-1,0,-51.63,1705701163349,0,-0.86,-0.68
1.1,-90,-1,0,-51.63,1705701163399,0,-0.86,-0.68
1.11,-88.69,1,1.03,-52.17,1705701163500,0.02,-0.88,-0.68
1.09,-89.73,1,0.21,-51.87,1705701163599,0,-0.86,-0.67
1.11,-89.47,1,0.41,-51.72,1705701163715,0.01,-0.87,-0.69
1.11,-89.48,1,0.41,-52.18,1705701163799,0.01,-0.88,-0.68
1.1,-89.47,1,0.42,-52.25,1705701163899,0.01,-0.87,-0.67
1.1,-89.47,1,0.42,-51.63,1705701164000,0.01,-0.86,-0.68
1.08,-89.47,1,0.42,-52.49,1705701164230,0.01,-0.86,-0.66
1.11,-89.47,1,0.41,-51.56,1705701164231,0.01,-0.87,-0.69
1.11,-88.96,1,0.82,-52.59,1705701164300,0.02,-0.88,-0.68
1.09,-88.93,1,0.84,-51.99,1705701164400,0.02,-0.86,-0.67
1.11,-90,-1,0,-51.76,1705701164500,0,-0.87,-0.68
1.11,-90.26,-1,-0.21,-51.76,1705701164600,0,-0.87,-0.68
1.1,-90,-1,0,-51.92,1705701164714,0,-0.87,-0.68
1.11,-89.48,1,0.41,-52.63,1705701164800,0.01,-0.88,-0.67
1.09,-90.27,-1,-0.21,-51.24,1705701164900,0,-0.85,-0.68
1.09,-88.93,1,0.84,-51.69,1705701165000,0.02,-0.86,-0.68
1.1,-89.73,1,0.21,-51.8,1705701165221,0,-0.86,-0.68
1.1,-89.21,1,0.62,-51.92,1705701165222,0.01,-0.87,-0.68
1.1,-89.74,1,0.21,-51.92,1705701165301,0,-0.87,-0.68
1.1,-89.21,1,0.62,-52.08,1705701165401,0.01,-0.87,-0.68
1.1,-89.73,1,0.21,-51.96,1705701165541,0,-0.86,-0.68
1.11,-90,-1,0,-52.31,1705701165602,0,-0.88,-0.68
1.11,-89.47,1,0.41,-51.31,1705701165720,0.01,-0.86,-0.69
1.1,-88.66,1,1.05,-51.36,1705701165801,0.02,-0.86,-0.68
1.1,-89.74,1,0.21,-52.38,1705701165901,0,-0.87,-0.67
1.1,-89.2,1,0.63,-51.79,1705701166001,0.01,-0.86,-0.68
1.1,-89.74,1,0.21,-52.55,1705701166266,0,-0.87,-0.67
1.1,-89.2,1,0.63,-51.79,1705701166267,0.01,-0.86,-0.68
1.11,-90,-1,0,-52.05,1705701166302,0,-0.87,-0.68
1.1,-90,-1,0,-51.34,1705701166401,0,-0.86,-0.69
1.11,-89.74,1,0.21,-52.47,1705701166502,0,-0.88,-0.68
1.1,-89.73,1,0.21,-51.96,1705701166602,0,-0.86,-0.68
1.11,-88.95,1,0.83,-52.04,1705701166712,0.02,-0.87,-0.68
1.1,-90,-1,0,-51.92,1705701166802,0,-0.87,-0.68
1.1,-88.67,1,1.04,-51.49,1705701166902,0.02,-0.86,-0.68
1.09,-90.54,-1,-0.42,-51.53,1705701167002,-0.01,-0.86,-0.68
1.11,-89.22,1,0.62,-52.18,1705701167229,0.01,-0.88,-0.68
1.12,-89.22,1,0.61,-51.53,1705701167230,0.01,-0.88,-0.7
1.1,-88.95,1,0.83,-52.37,1705701167303,0.02,-0.87,-0.67
1.11,-89.74,1,0.21,-51.85,1705701167402,0,-0.88,-0.69
1.11,-89.47,1,0.41,-52.05,1705701167503,0.01,-0.87,-0.68
1.09,-89.46,1,0.42,-51.7,1705701167602,0.01,-0.86,-0.68
1.1,-90,-1,0,-52.51,1705701167716,0,-0.88,-0.67
1.09,-89.2,1,0.63,-52.12,1705701167803,0.01,-0.86,-0.67
1.1,-89.74,1,0.21,-51.92,1705701167903,0,-0.87,-0.68
1.11,-89.74,1,0.21,-52.18,1705701168003,0,-0.88,-0.68
1.11,-89.2,1,0.62,-51.3,1705701168218,0.01,-0.86,-0.69
1.1,-88.95,1,0.83,-52.37,1705701168220,0.02,-0.87,-0.67
1.11,-90,-1,0,-52.34,1705701168303,0,-0.88,-0.68
1.1,-88.39,1,1.25,-51.03,1705701168422,0.02,-0.86,-0.69
