unixTimestamp,CP3_alpha,CP3_beta,CP3_delta,CP3_gamma,CP3_theta,C3_alpha,C3_beta,C3_delta,C3_gamma,C3_theta,F5_alpha,F5_beta,F5_delta,F5_gamma,F5_theta,PO3_alpha,PO3_beta,PO3_delta,PO3_gamma,PO3_theta,PO4_alpha,PO4_beta,PO4_delta,PO4_gamma,PO4_theta,F6_alpha,F6_beta,F6_delta,F6_gamma,F6_theta,C4_alpha,C4_beta,C4_delta,C4_gamma,C4_theta,CP4_alpha,CP4_beta,CP4_delta,CP4_gamma,CP4_theta
1705701095263,1.029546869657649,0.5939318904361665,7.702459431001303,0.14579369116269952,5.346984187082285,1.1198467056817774,0.5302076003501757,5.800963316825349,0.10399044266898932,4.438026207141452,0.47775312886991106,0.465289518308736,6.5180081898115665,0.07856027739030508,3.8882175507802943,2.210081743529416,0.7874445526606388,8.97697417152024,0.22426919004781765,5.985644526410069,3.080975071253224,0.8472014282309516,9.504529983711333,0.21175832919876655,7.332750816335461,2.674495532477787,1.1532371425873842,11.935058756637012,0.264880389059767,9.882392379521775,1.4648173572934142,0.8907893551393299,9.687261744582063,0.1543345148987425,7.310150953673639,1.5291707492257876,0.7006825034096335,9.490409288589053,0.1478859191745339,7.224120515219462
1705701095638,0.6518215789037741,0.5403717221807396,1.626844596878983,0.14958978651042135,0.9686031657560854,1.0153021998644323,0.4412549685220186,3.0523744346098067,0.08527036609151463,2.8418027342824113,0.9097541956879626,0.3046277315499471,2.518032246339731,0.07866611291345942,1.3442244724663464,0.9637657290700515,0.7026609882596956,5.47650412282116,0.21421682658550448,3.2971537619758275,1.070881000719526,0.6773931458732285,5.750117282118463,0.1634697652838565,5.028933083969551,0.8716610584749547,0.5620563395883864,3.147053622517253,0.10476883152212701,1.604205485043193,0.567242386847515,0.5597266841927218,2.950067950089795,0.09920215328159085,1.7727788131476725,0.8514447346929975,0.4390192180282517,2.4968556766326797,0.13066553500465838,1.3848968459753674
1705701095910,0.4859903709578373,0.4017215083694381,1.8906958756324181,0.07252922817844297,1.4605736124182935,1.1284619172807806,0.4784102471835521,1.046995066700794,0.07308450151726908,0.9378506447092175,0.6927726032300723,0.5206859184197796,2.0619628201447435,0.05167805394299257,1.6270835918157647,1.3864932920172637,0.40308321485196796,2.04806366809581,0.11724847451559556,1.3340459000706133,1.191929425047201,0.581889308254198,1.706277973154389,0.07264267444242783,1.0753593619078077,1.2412676098571742,0.8977026059864668,2.5349191998333573,0.16926123298188342,1.8935673880856807,1.8325734802846487,0.7232563986658688,1.8164875539491827,0.1037615289578185,1.2392217101813938,1.491007982406779,0.663786890509672,2.092846607512919,0.11811073457667592,1.2488237568034577
1705701095996,0.9485253728718016,0.6547480214539206,1.4196512276088176,0.06282444680989313,1.2453533371276921,1.2425479587224488,0.5686103867067867,2.687146094801329,0.06916915508853115,2.387124591544308,1.0474486671880745,0.46722654507613803,1.2100746003591523,0.045050511291261155,0.9161418461158113,1.6795301483052913,0.5363313566967479,2.276519846367467,0.12063613795193937,1.3019972504426343,1.3537167468821043,0.41628154332678585,2.5889908656825993,0.12220127155468655,2.167291924531243,1.431941931207157,1.0197856829757412,2.153223677370619,0.16124966485998296,2.5069715873751637,1.7365716553064,0.7378351690480529,2.4847883590408113,0.11242492559235528,2.5329383316343517,1.4501447633373115,0.7869474437341881,2.0231881945899604,0.0867514312031956,1.8837652649533256
1705701096233,1.4352184728398834,0.626917245074091,3.2378082403906054,0.07815105382263401,3.750895580923408,1.931724994339228,0.639924615079805,4.782810906150417,0.09250917434600239,3.4601630342382204,1.0905713222618332,0.34860126749961157,2.848221356276981,0.05420411969225482,2.7798288746407236,1.6387323219566696,0.643530973792193,1.6566776436263215,0.07528139207037907,2.167194299078336,2.413710766271031,0.7695607325209901,1.114401416240185,0.1230671987798817,2.5004987961264575,3.178271170282473,1.102661541165744,4.210575245180941,0.14575224863330366,4.434817272526479,2.6606384735151725,0.9638297626372574,3.838155239321313,0.09558984760067671,3.2536758711622147,2.0534774267048728,0.9470682724830021,2.1436622592081385,0.10122488220277938,2.7987304611042445
1705701096483,1.567357905496493,0.5328916950189904,2.042469968713865,0.15226567006209618,3.420021596517083,1.956325072718392,0.5311285758160268,2.0162449683473866,0.13766727136531298,3.5155344798576698,1.5635924871800908,0.5726658677003704,1.1644393883678732,0.11545998127552043,1.9713078916573314,1.417204495480835,0.6621668202360258,1.9498237969084986,0.09893887383672231,2.4965775855484598,1.9575429442490904,0.6166662349813422,2.4214994628561803,0.09028442206327425,3.4837378097112404,4.7565699259390115,1.0152890602233626,3.3269956657200663,0.3532262060707358,7.340581567286942,3.8685760261402353,0.8707092997570796,3.298523575738474,0.26818217952402007,7.104795312879411,2.494671601780253,0.6823860385193696,3.391145592787969,0.17412229301624385,5.227579868875319
1705701096857,1.172049654870266,0.3609630768380783,2.326086801878291,0.14446937180621242,2.55952655961639,1.1115568122384427,0.40103856895544077,3.5754250710276914,0.13084184251020073,3.9454217515688503,1.5152114342849028,0.38711659615361715,1.8054502319016048,0.12641805611171308,1.9383214471239887,0.9620395318295166,0.7226346580046462,4.875556952547021,0.1470804341231959,3.2707491740609007,1.0806379675225577,0.46847677415067923,3.9252665988493405,0.08247552068444064,4.1827351977315335,2.5947730462969463,1.018469567241732,7.160341026865897,0.37136782755075304,6.940567870977323,1.7294191103760115,0.8346402315285603,5.5828438136654,0.2884456739143789,6.313497820208622,1.3507517801167435,0.6847653063770944,5.107341909857807,0.19039057993109132,4.5773111023514375
1705701096962,1.2446179285217018,0.31714594878209534,3.4331394460031177,0.07809727191848068,2.276555659461101,1.0308704241956528,0.42770848703508024,0.8773266525351331,0.04973799990287084,0.8578901186617552,0.70926352401804,0.43238671245531823,1.8305384155515156,0.08873408655313882,0.9724477852441026,1.6492630312581216,0.6537490614392115,8.506297161778495,0.2000629587592854,7.032768598068577,1.1003238833560358,0.40429035064102536,4.171667723188673,0.07024290602168072,2.4287024741310046,1.5240342940065983,0.6670986894053915,5.68100009075952,0.15602083281538548,2.8903094263845324,1.0006841630838614,0.5628077301785773,5.266863444479555,0.12554871725140238,3.424271819597595,1.4538221732360075,0.48692241208547277,5.618968111194769,0.10370153769056056,3.1069880905479668
1705701097207,0.8347697723071462,0.6122783250058241,2.6569883761374866,0.10067192053454349,1.284516715732424,1.0346028458753869,0.769500586100259,2.9405223595449286,0.08202241989498718,2.6185341813915777,0.6757280045798632,0.3360848947553038,2.6169709977161215,0.09357837204249513,1.3688928794212691,1.5470726534257675,0.7807250763969925,7.305936122813973,0.2484027829895319,4.753714660212351,1.0718634582175393,0.9617373396152114,2.6014186351451234,0.1337978677148408,2.059016819632961,2.383033223394529,0.7277358809556133,4.111124799770853,0.163247772809822,2.176794424382147,1.6216157820656358,0.9328550861809991,3.021643840011466,0.15460451268373734,1.6883640320459692,1.4570065081314982,0.8261186143757644,4.166840708534145,0.13700207522697194,2.101521996209151
1705701097459,0.4492078008641072,0.45970205131241954,3.723080857672803,0.08356178921203596,3.0370799485173428,1.0051477287423989,0.4713401669322774,2.6259520169665884,0.08046490020888067,1.88896489452563,1.0337730588150793,0.4861706612331751,3.852259848055284,0.09476605574388569,3.094567360596413,0.9529761191384271,0.3521172649958999,7.415966142496316,0.13079216073376645,5.4540396317803,0.7660617554590776,0.5989177679098293,4.041560679698673,0.12234934350031877,3.4423388545144418,1.4300852713444645,0.7267871641616452,5.83838586113014,0.1511485003657167,4.984900131437502,0.8622490743645429,0.754241783696261,5.812157752453111,0.16697066566858765,5.110708904068483,0.5439216328279022,0.48079910740153825,4.485851948668932,0.13164461427016397,3.8558360757669483
1705701097870,0.4838716162013121,0.7832747045909709,2.2610882494129134,0.14629852891127154,1.119760314812266,0.7718690841317896,0.4960018339908494,1.795263208071895,0.06791930913449575,1.4950755467083416,1.1368882412043562,0.4449167843011856,5.316951684851523,0.07571872713400638,3.9536913624260133,1.0261555994527818,0.7297369186178854,6.0484858233273116,0.12486215983621982,4.038002485009337,1.2647173725968142,0.9573863023978711,3.8170785863169527,0.22837703984128593,2.8125142991085568,0.9062187800127216,0.5845392891547427,5.118821117971602,0.14110590946972312,4.375785750798503,1.2866498736051535,0.8049159466740015,1.007925687605449,0.1635369027090395,0.8663784186076382,0.7577272546603947,1.0558987354633347,2.411406569519653,0.20882210525803538,1.1167546382508169
1705701097979,0.5221254898210336,0.3281220593707184,2.1058626332222206,0.1210364888149348,2.034683955094095,0.8111815190976025,0.381801578882474,1.0226669594574531,0.14052341106591962,1.3234202448538628,0.7225954745492112,0.452605177248542,1.9122231095108075,0.0988452139500511,1.1112561989277212,0.662540595893698,0.5320176914700148,1.0890267449856688,0.110322276166166,1.0165133945273732,1.0871244047157433,0.6590741083127438,6.504652992866646,0.22395448422708686,4.362433906956782,0.7471867523812703,0.7101937089496471,1.6011414617906232,0.1148431406116021,1.9323314915422598,0.533787845093406,0.4668134048579577,1.169652182387696,0.12681887751758902,1.5984440687880404,0.7225038156483755,0.42038455649893436,2.513758283346456,0.12913695892327348,2.4544638313320175
1705701098212,0.8052680954734303,0.583913704841212,0.4364947795960113,0.11977652588508739,0.488594482371045,1.1368781093730729,0.6488415328130559,1.1008733428033768,0.1532916024918683,0.749333999346082,1.24303412218289,0.4932527235453905,2.184053147123122,0.12595548810769894,1.6109822692609952,2.6324708830807135,0.7177998116920828,3.183423160319516,0.1077774297986719,3.3421240506628647,3.5708885645484085,1.5966080925947714,11.318503862312184,0.4008197686384556,10.128323936623726,1.3380887655955143,0.7122932324053656,1.5623722589111297,0.127512218549751,1.2408527554194304,0.8442904302024591,0.8071867609070114,1.376226037339615,0.1441204073450591,1.20797482290733,1.2338888344483994,0.6222424449101269,0.3779714548511254,0.11209533534956082,0.5844428520955894
1705701098472,0.6846440372655253,0.40126323735839736,0.9575654940092604,0.09517796181697849,0.6308423525152214,1.821836226494926,0.6394089761955776,3.5231098522071522,0.14851656558949322,2.0474453407251376,0.7865275866009852,0.495403674196823,2.6346886080196175,0.09083536151563315,2.150331858859543,1.513588648113015,0.6072998396516316,5.885864299859316,0.10423227734571684,4.263255314453918,1.9322368196607211,1.222394018075701,9.10753467026921,0.42325520240984693,8.038849616117838,0.8577438549331712,0.5850366369157363,1.6052138406012044,0.10198856008801717,1.4484869488178773,1.1604073643879302,0.7252897180312665,1.9609372133108074,0.152766072624286,2.0017887223508013,1.2333390954232528,0.7496239911892427,1.5680134264189487,0.12386306315487228,1.1510544181060332
1705701098855,0.6516748523519699,0.294705082235606,0.944698958905023,0.09465062135889626,1.3811631574255092,0.5358981737851151,0.5047404408121592,1.8053799790538791,0.11706065036634701,1.2796499953380944,0.4493825725383535,0.48898029098358325,2.08681728372576,0.07817469816513498,1.3297920508595604,1.4302814867791367,0.33408946617411583,2.221234284834972,0.11848718887910129,2.6623521418167773,1.1477300649022604,0.5177894444648784,2.3917007050057686,0.19948973760239752,2.5983707870635557,0.5662504940807204,0.8201324829901306,1.351146713599099,0.14168598096225585,1.4737582465915429,0.6190416917782046,0.5686796371972457,2.0072459910047313,0.1139655875386601,1.6650076799922946,0.6702305706649883,0.41120332448268676,0.9672933839665924,0.1577087942652658,1.4447160193398312
1705701098961,0.9771497968218537,0.44624328445977657,0.9895358672247121,0.06699456863447023,0.996479235367784,0.41263434763740753,0.3328383749255568,0.3078542458341762,0.10957544690169393,0.305597516105136,0.5211939636760863,0.49162530416607214,1.444445833657593,0.11939322846496296,1.1046818447690954,1.47201071843032,0.5483835489173018,2.634522481641387,0.1008049665789015,2.957735179516192,1.5951556491172691,0.5254131183257681,2.6746190010629305,0.09753211599329331,2.8558594735889002,0.6731555523268602,0.4768687566581488,1.1415149980666064,0.08229965933616847,0.8700902679568139,0.7124675145873648,0.3072712728302023,0.8006887794476701,0.07256549981432589,0.8292519604461557,1.144638498542734,0.361145294679686,1.0456336126863164,0.06983632937426812,0.9297489960637024
1705701099206,0.9661684654743974,0.4260045099411248,0.4827120032008585,0.08873065432736478,0.29436525850376216,1.4470544976453497,0.45135330824906916,1.041281458497209,0.09552700583376982,0.968173459252119,0.7280607572705242,0.49651231580815736,0.4722754172766346,0.08835586633586959,0.5676877804764616,0.6665378492504591,0.33997516670301464,1.8843588741983668,0.07474181510000308,1.432181107004431,0.6665251739312159,0.5958360288803513,2.4054191738941864,0.13936917186357228,1.8850266855969517,1.75725622120034,0.9238107984283194,1.3850187676123913,0.14143341657141476,0.8226272001101617,1.5878461403433288,0.6856155568628189,1.0358802160822702,0.15808406658677962,0.639409783107014,1.133661752951864,0.5957360863550095,0.914687279124486,0.10578154472202654,0.40459399652362577
1705701099464,0.8350107802623956,0.41128573267993107,0.5590067698917518,0.09708467911554478,0.6101422879434502,1.0431991917899832,0.5256028828672287,1.7470666152254872,0.14058355002741674,1.5471256174326498,0.1815122830196637,0.3503645207911407,1.6891377733484103,0.09429815447226245,1.2146965156529574,0.5189187758696954,0.46889528084922616,2.7062531681410813,0.10962017325810053,1.8656775840596551,1.062812363454505,0.5933200904081563,2.6437967763023646,0.15176282994988963,1.4861237683953714,0.5034932978381849,0.5032429138288447,2.303917156708075,0.1480277057476742,2.415907339736056,0.6280552061111107,0.4833394652303061,1.2748483580836663,0.13626628755138148,1.911492858747104,0.6616615428760039,0.5172282005215019,1.1914220909923023,0.09959653995821457,1.5926233992514613
1705701099846,0.6663582108231033,0.7099592887837647,2.0203216934079036,0.1314679695763724,1.0473331155960273,0.9346860192481327,0.29139495443917046,2.1118261709472126,0.1171444331206935,1.0618027204952418,0.5371130601501619,0.6091896079069511,2.295772026862134,0.05139487457421066,1.5358159705356988,0.8287898676628404,0.558156531055222,1.3503244054660484,0.11646862538487444,0.8389667155267595,0.49899745533176937,0.545507935353637,2.179656793630003,0.10059662014010987,1.375380310960815,0.60787746603628,0.7515156317703111,1.3518601357640103,0.09628429534192809,1.555799806745189,0.34141686336747784,0.8216708347842974,1.3091907541161691,0.08037154848090791,0.9880196278508443,0.5695239962647696,0.9215486407420939,1.2182429234069094,0.0948089903618227,0.94194304591645
1705701099960,1.1786465343393857,0.6935224934111129,0.4096238368246256,0.1255220762563539,0.8196678192707367,1.2550146275376342,0.6839413613823604,1.4870448864335515,0.06921673590093953,2.25301785789824,0.7015921316287347,0.48928652186183175,1.384243739882628,0.06348623747657513,0.6574112335760143,1.2231348886604974,0.7312710734726294,1.1017457669179789,0.11919918824250993,1.229212221703212,0.7042527729282976,0.8394712156605082,0.6923678686215726,0.1097103677124984,0.459849279715272,1.2216273584700723,0.753682206764099,1.390039165185958,0.08434751532586332,1.345795553006052,1.1629492622892803,0.7621993076895675,0.5999513210039041,0.10510415314015469,0.826896159320115,0.9120361990086504,0.8971581260318915,0.48887941632703824,0.11722977531369388,0.8033915090358349
1705701100214,1.0839848348919376,0.4663082238159731,1.1945724606996597,0.10970164565613208,1.8537228978618594,0.8145267121861844,0.5916697873928156,1.0518998460381008,0.07299582642258468,0.8253264175598258,0.6124592403793819,0.2733227062869408,0.7565725642868586,0.08158790163258264,0.889487749481414,0.8591732195910402,0.30359703055226944,1.5110959167235039,0.12383787160702098,1.0725035389770825,0.5678253104253096,0.305276915174167,0.5776715010964847,0.0725759811361774,0.5566359067100952,0.7762634995838047,0.3865875865684509,0.532250339004719,0.1466896297128981,0.884327064299925,0.7957329739590769,0.6171432397144782,0.5968184501135322,0.09337977685671339,0.8781718576651323,0.8357816604969331,0.4878222411519051,1.2604621028288276,0.0791456911690773,1.338281453310053
1705701100478,0.39144626095721863,0.3812776048051071,0.8253912590548882,0.11918223580562816,0.9672001162284936,1.7173073661428155,0.6323907103834866,0.6514499150229376,0.11117149072968788,1.6930072049098968,0.859811675983558,0.5134849499345021,1.3218202349943091,0.11202897207180938,1.0556295137455582,0.40223461649951925,0.5893938624789058,2.0216146309592875,0.13689126891814582,2.1692813387731906,0.4231551903780393,0.4871757209487758,0.9932993141408656,0.0710763727685775,1.1394894985929456,0.8149254177027069,0.6437164083674245,1.3779208173626398,0.12040502686136761,0.6716450919818768,1.1332257878831455,0.5595375559167453,2.107320864928477,0.09671039777017311,1.264019436385054,0.3223910709202377,0.4946049544832704,1.6137905581883345,0.11085316740115901,1.1310211883161203
