label,metric,probability,timestamp
focus,awareness,0.6159514335790582,1705701094926
focus,awareness,0.6144037554942644,1705701095841
focus,awareness,0.7914986660356963,1705701096812
focus,awareness,0.6234198143345074,1705701097817
focus,awareness,0.853490506929018,1705701098802
focus,awareness,0.6418049588653173,1705701099799
focus,awareness,0.8727925699014124,1705701100806
focus,awareness,0.6637109207930543,1705701101702
focus,awareness,0.6943404225240023,1705701102683
focus,awareness,0.8994971691177928,1705701103681
focus,awareness,0.6592640563221871,1705701104673
focus,awareness,0.8159142477237656,1705701105681
focus,awareness,0.7420519126833712,1705701106562
focus,awareness,0.6406824402383292,1705701107558
focus,awareness,0.706596556679028,1705701108561
focus,awareness,0.8040040623603708,1705701109553
focus,awareness,0.6411089686245155,1705701110554
focus,awareness,0.5977467791314872,1705701111458
focus,awareness,0.6671171371956784,1705701112436
focus,awareness,0.596760739841088,1705701113430
focus,awareness,0.339594082414966,1705701114447
focus,awareness,0.4853230291404207,1705701115444
focus,awareness,0.6440180046794639,1705701116462
focus,awareness,0.7583060327237848,1705701117307
focus,awareness,0.5575075357358434,1705701118305
focus,awareness,0.2554355976724892,1705701119305
focus,awareness,0.6872194282991713,1705701120296
focus,awareness,0.5751135271282546,1705701121331
focus,awareness,0.6551968391804724,1705701122188
focus,awareness,0.5503155879060939,1705701123222
focus,awareness,0.7398853060150212,1705701124177
focus,awareness,0.6719833813722278,1705701125180
focus,awareness,0.5088377862542323,1705701126198
focus,awareness,0.4448733759865259,1705701127080
focus,awareness,0.6324316418886486,1705701128055
focus,awareness,0.573792025992161,1705701129057
focus,awareness,0.7429890201534669,1705701130051
focus,awareness,0.6339691073796964,1705701131082
focus,awareness,0.5469421059117572,1705701132054
focus,awareness,0.5100947581978622,1705701132944
focus,awareness,0.6860325665532279,1705701133937
focus,awareness,0.3687841938001979,1705701134931
focus,awareness,0.6446053085888933,1705701135928
focus,awareness,0.4805609145513585,1705701136928
focus,awareness,0.5500110123853168,1705701137810
focus,awareness,0.6896868486900439,1705701138811
focus,awareness,0.6850128224692138,1705701139830
focus,awareness,0.4885271145952424,1705701140805
focus,awareness,0.6939577056791669,1705701141801
focus,awareness,0.6497603078395642,1705701142686
focus,awareness,0.7642625871772175,1705701143682
focus,awareness,0.5674474573280263,1705701144686
focus,awareness,0.6220951093001093,1705701145679
focus,awareness,0.7302220756052459,1705701146676
focus,awareness,0.5420411949310759,1705701147678
focus,awareness,0.6718602932808095,1705701148557
focus,awareness,0.645303085026576,1705701149559
focus,awareness,0.6728587084177718,1705701150576
focus,awareness,0.7618875810268128,1705701151554
focus,awareness,0.6478150778084084,1705701152546
focus,awareness,0.7686964493633797,1705701153434
focus,awareness,0.8520715986851278,1705701154444
focus,awareness,0.46998825853730347,1705701155432
focus,awareness,0.6155207900048857,1705701156429
focus,awareness,0.6974758611190894,1705701157429
focus,awareness,0.7900525546390403,1705701158332
focus,awareness,0.7680369095291821,1705701159309
focus,awareness,0.84197302948784,1705701160304
focus,awareness,0.35661000019834155,1705701161301
focus,awareness,0.5682670859037913,1705701162306
focus,awareness,0.6183020046437444,1705701163298
focus,awareness,0.6635294180554111,1705701164183
focus,awareness,0.39192830671110596,1705701165180
focus,awareness,0.5437113643508151,1705701166208
focus,awareness,0.3961553211002463,1705701167177
focus,awareness,0.6491521169776894,1705701168170
focus,awareness,0.5348458800714762,1705701169055
focus,awareness,0.6134209412525914,1705701170052
focus,awareness,0.5579456003394541,1705701171051
focus,awareness,0.6113647900784106,1705701172046
focus,awareness,0.4254336901020228,1705701173046
focus,awareness,0.676974978605356,1705701173942
focus,awareness,0.683710689545703,1705701174931
focus,awareness,0.7451766554800466,1705701175932
focus,awareness,0.7600248350914243,1705701176926
focus,awareness,0.6445521229566632,1705701177927
focus,awareness,0.6007433607581151,1705701178922
focus,awareness,0.5343251507994314,1705701179804
focus,awareness,0.6781439060055057,1705701180813
focus,awareness,0.5982388043988511,1705701181805
focus,awareness,0.8782045302001508,1705701182801
focus,awareness,0.4363353958636903,1705701183801
focus,awareness,0.7931845329238404,1705701184684
focus,awareness,0.5884997666851487,1705701185694
focus,awareness,0.39808741783549534,1705701186685
focus,awareness,0.7871701025419306,1705701187681
focus,awareness,0.37957446963975383,1705701188674
focus,awareness,0.373251018752226,1705701189584
focus,awareness,0.610861722908379,1705701190559
focus,awareness,0.6000909727124071,1705701191557
focus,awareness,0.6255830798207758,1705701192556
focus,awareness,0.5002989532536718,1705701193553
focus,awareness,0.8093685617081745,1705701194552
focus,awareness,0.6127644632392936,1705701195438
focus,awareness,0.4811731640255753,1705701196439
focus,awareness,0.6152984839686444,1705701197435
focus,awareness,0.7721967619363775,1705701198428
focus,awareness,0.8645477470476118,1705701199428
focus,awareness,0.7610692612711971,1705701200312
focus,awareness,0.5939812820407505,1705701201324
focus,awareness,0.5847078980663547,1705701202303
focus,awareness,0.6877247913150044,1705701203299
focus,awareness,0.638250659203253,1705701204297
focus,awareness,0.5640558797316318,1705701205197
focus,awareness,0.6533627682153198,1705701206187
focus,awareness,0.7365534681156944,1705701207187
focus,awareness,0.805862126353906,1705701208176
focus,awareness,0.7584114528517856,1705701209180
focus,awareness,0.6638740012998031,1705701210174
focus,awareness,0.5294275353769844,1705701211060
focus,awareness,0.5858841712414999,1705701212084
focus,awareness,0.56772939858411,1705701213059
focus,awareness,0.6360697005025787,1705701214045
focus,awareness,0.601807584340716,1705701215044
focus,awareness,0.5234730484213057,1705701215946
focus,awareness,0.6325079524665157,1705701216971
focus,awareness,0.7020126032575271,1705701217931
focus,awareness,0.5711889316503115,1705701218952
focus,awareness,0.6539218455098821,1705701219925
focus,awareness,0.915833878381946,1705701220844
focus,awareness,0.829882516512513,1705701221825
focus,awareness,0.563325322023351,1705701222805
focus,awareness,0.6578076051844658,1705701223796
focus,awareness,0.729119440176779,1705701224797
focus,awareness,0.7778893498044278,1705701225847
focus,awareness,0.7968455805304816,1705701226703
focus,awareness,0.5279983891113562,1705701227682
focus,awareness,0.7852847547468598,1705701228684
focus,awareness,0.5972006211436599,1705701229675
focus,awareness,0.8393663412882524,1705701230706
focus,awareness,0.658844708429159,1705701231575
focus,awareness,0.7377432205592291,1705701232560
focus,awareness,0.714243792559703,1705701233577
focus,awareness,0.6294071663915752,1705701234550
focus,awareness,0.7003878300323697,1705701235548
focus,awareness,0.6652306148513896,1705701236469
focus,awareness,0.7970433266176186,1705701237438
focus,awareness,0.7357747259031977,1705701238435
focus,awareness,0.5435952198244236,1705701239430
focus,awareness,0.7454119956480753,1705701240427
focus,awareness,0.6305366074194357,1705701241460
focus,awareness,0.6420758721668708,1705701242315
focus,awareness,0.6118310921345066,1705701243305
focus,awareness,0.6331077795549532,1705701244362
focus,awareness,0.6808478108016428,1705701245297
focus,awareness,0.7997643558690533,1705701246297
focus,awareness,0.7103881345924489,1705701247181
