unixTimestamp,CP3_value,CP3_status,C3_value,C3_status,F5_value,F5_status,PO3_value,PO3_status,PO4_value,PO4_status,F6_value,F6_status,C4_value,C4_status,CP4_value,CP4_status
1705701138476,2.37,great,7.03,great,4.44,great,7.4,great,3.56,great,4.09,great,3.65,great,2.91,great
1705701138857,1.72,great,7.17,great,5.07,great,10.63,good,6.31,great,3.81,great,4.79,great,3.44,great
1705701138965,2.57,great,7.27,great,5.07,great,4.43,great,4.9,great,4.26,great,4.21,great,4.06,great
1705701139212,2.82,great,6.42,great,3,great,5.67,great,6.29,great,2.77,great,2.42,great,2.35,great
1705701139464,3.11,great,6.24,great,4.04,great,4.93,great,21.5,bad,3.23,great,3.59,great,3.22,great
1705701139892,3.47,great,6.34,great,2.57,great,5.4,great,5.56,great,3.51,great,3,great,2.63,great
1705701139999,3.45,great,6.25,great,3.37,great,3.21,great,6.32,great,5.34,great,3.63,great,4.48,great
1705701140241,3.39,great,6.97,great,3.36,great,7,great,2.91,great,5.63,great,2.88,great,3.15,great
1705701140479,2.35,great,7.62,great,2.76,great,4.88,great,3.4,great,4.33,great,4.9,great,4.49,great
1705701140872,2.95,great,7.54,great,2.51,great,3.59,great,4.33,great,3,great,3.36,great,3.18,great
1705701141087,3.54,great,7.44,great,3.53,great,5.27,great,3.52,great,4.65,great,3.62,great,4.04,great
1705701141230,2.86,great,3.06,great,2.43,great,3.59,great,4.02,great,2.89,great,3.17,great,2.41,great
1705701141490,2.21,great,10.68,good,2.13,great,3.07,great,3.46,great,3.71,great,4,great,3.66,great
1705701141850,5.2,great,5.72,great,6.11,great,5.86,great,5.39,great,5.14,great,5.1,great,6.08,great
1705701141973,7.48,great,3.33,great,6.27,great,5.77,great,9.49,great,7.81,great,7.3,great,7.71,great
1705701142215,10.14,good,20.72,bad,6.1,great,26.16,bad,8.94,great,11.86,good,13.74,good,10.02,good
1705701142463,19.51,bad,17.11,bad,10.82,good,26.88,bad,20.05,bad,19.93,bad,16.01,bad,21.28,bad
1705701142765,10.34,good,22.41,bad,7.82,great,21.67,bad,9.71,great,9.98,great,18.06,bad,12.38,good
1705701142971,4.4,great,20.9,bad,4.2,great,33.53,bad,8.75,great,7.58,great,16.61,bad,4.62,great
1705701143217,4,great,9.2,great,12.29,good,20.85,bad,5.13,great,6.13,great,18.72,bad,4.03,great
1705701143469,2.96,great,8.4,great,12.49,good,46.12,bad,6.46,great,7.64,great,8.21,great,4.23,great
1705701143728,2.98,great,4.72,great,6.99,great,26.57,bad,4.03,great,4.78,great,6.04,great,2.72,great
1705701143959,2.23,great,8.88,great,4.49,great,23.33,bad,3.02,great,5.56,great,4.69,great,3.46,great
1705701144208,3.07,great,3.8,great,5.89,great,26.95,bad,4.53,great,6.09,great,5.75,great,4.38,great
1705701144462,2.61,great,4.44,great,3.14,great,8.62,great,3.22,great,3.91,great,5.07,great,3.21,great
1705701144740,2.62,great,3.86,great,3.08,great,2.58,great,3.55,great,4.03,great,2.89,great,3.55,great
1705701144969,2.57,great,3.06,great,3.33,great,5.01,great,2.89,great,4.79,great,7.03,great,3.11,great
1705701145210,2.91,great,5.85,great,5.38,great,4.99,great,3.6,great,3.98,great,7.03,great,3.13,great
1705701145479,2.72,great,3.17,great,4.36,great,1.96,great,3.46,great,4.57,great,2.73,great,3.09,great
1705701145732,2.46,great,4.2,great,2.85,great,5,great,3.49,great,3.63,great,8.97,great,3.73,great
1705701145964,2.5,great,9.38,great,5.58,great,3.28,great,3.01,great,3.51,great,9.13,great,2.75,great
1705701146217,1.81,great,3.08,great,2.19,great,2.5,great,2.5,great,3.11,great,5.64,great,2.55,great
1705701146533,4.98,great,9.02,great,4.23,great,10.24,good,5.12,great,4.22,great,9.65,great,5.38,great
1705701146732,8.15,great,11.13,good,7.88,great,7.62,great,10.62,good,18.53,bad,28.2,bad,7.64,great
1705701146963,9.55,great,41.54,bad,8.12,great,17.44,bad,11.55,good,18.95,bad,32.55,bad,8.34,great
1705701147211,2.85,great,24.89,bad,14.64,good,112.55,bad,25.6,bad,8.63,great,24.3,bad,3,great
1705701147463,2.5,great,22.9,bad,20.4,bad,173.99,bad,27.16,bad,13.43,good,16.57,bad,4.4,great
1705701147737,3.25,great,60.88,bad,14.85,good,78.59,bad,19.36,bad,8.26,great,50.57,bad,1.77,great
1705701147968,4.6,great,19.08,bad,10.15,good,79.91,bad,26.49,bad,6.26,great,38.29,bad,4.23,great
1705701148207,2.18,great,11.21,good,4.88,great,43.53,bad,7.28,great,5.84,great,22.58,bad,2.78,great
1705701148607,3.51,great,6.07,great,2.29,great,47.21,bad,5.31,great,6.45,great,30.83,bad,3.56,great
1705701148711,3.08,great,3.21,great,4.95,great,42.57,bad,6.24,great,6.03,great,40.55,bad,3.5,great
1705701148971,2.66,great,9.54,great,5.38,great,18.2,bad,6.22,great,6.58,great,17.31,bad,3.39,great
1705701149222,2.4,great,6.53,great,5.68,great,13.72,good,3.09,great,18.04,bad,7.83,great,2.79,great
1705701149611,4.89,great,3.85,great,3.62,great,14.71,good,5.35,great,15.53,bad,6.93,great,5.06,great
1705701149714,8.43,great,7.24,great,10.54,good,24.23,bad,23.95,bad,27.87,bad,16.4,bad,13.19,good
1705701149958,6.52,great,12.46,good,7.68,great,13.18,good,14.71,good,21.46,bad,14.64,good,10.96,good
1705701150215,4.66,great,7.72,great,4.52,great,7.48,great,5.98,great,12.84,good,8.22,great,6.64,great
1705701150629,2.48,great,4.33,great,3.75,great,8.76,great,2.52,great,5.02,great,7.49,great,3.58,great
1705701150720,2.56,great,8.35,great,3.12,great,8.62,great,4.57,great,3.1,great,5.19,great,3.82,great
1705701150961,2.81,great,5.24,great,3.05,great,9.72,great,2.83,great,3.51,great,3.77,great,3,great
1705701151226,4.15,great,3.05,great,3.18,great,14.37,good,6,great,2.89,great,4.27,great,3.36,great
1705701151606,2.37,great,5.26,great,1.94,great,3.91,great,3.05,great,2.28,great,2.58,great,2.82,great
1705701151740,2.44,great,2.83,great,2.68,great,5.31,great,5.33,great,4.28,great,6.18,great,4.79,great
1705701151960,2.24,great,7.4,great,3.6,great,13.3,good,4.67,great,2.75,great,3.56,great,3.49,great
1705701152215,2,great,5.41,great,3.13,great,9.39,great,3.68,great,3.86,great,2.4,great,2.23,great
1705701152604,2.31,great,3.02,great,2.69,great,14.25,good,1.93,great,3.33,great,3.49,great,2.28,great
1705701152714,2.65,great,3.1,great,4.34,great,14.19,good,3.92,great,4.52,great,5.61,great,4.36,great
1705701152966,2.34,great,3.41,great,2.04,great,5.18,great,2.74,great,5.06,great,2.61,great,3.85,great
1705701153228,2.5,great,2.35,great,1.81,great,4.07,great,3.66,great,3.78,great,2.26,great,3.24,great
1705701153480,3.03,great,4.89,great,4.51,great,7.31,great,3.92,great,5.59,great,5.22,great,4.17,great
1705701153713,2.5,great,4.98,great,2.74,great,14.52,good,3.55,great,4.94,great,5.03,great,4.68,great
1705701153962,4.22,great,4.18,great,2.63,great,5.34,great,3.99,great,4.79,great,5.31,great,4.79,great
1705701154210,3.23,great,4.9,great,5.67,great,7.94,great,3.7,great,6.36,great,3.16,great,4.73,great
1705701154501,6.7,great,3,great,4.34,great,9.75,great,4.23,great,5.24,great,6.23,great,4.76,great
1705701154713,8.94,great,7.9,great,6.26,great,12.77,good,15.96,bad,11.69,good,14.27,good,10.38,good
1705701154960,9.89,great,34.92,bad,11.63,good,9.49,great,15.47,bad,26.72,bad,26.91,bad,7.64,great
1705701155211,8.17,great,11.68,good,10.16,good,15.16,bad,13.1,good,16.4,bad,13.53,good,8.16,great
1705701155532,2.71,great,5.18,great,8.02,great,36.55,bad,15.39,bad,9,great,20.94,bad,3.3,great
1705701155716,1.86,great,5.63,great,7.74,great,99.86,bad,6.96,great,6.33,great,32.44,bad,3.12,great
1705701155963,2.72,great,3.8,great,5.84,great,110.45,bad,3.79,great,4.63,great,54.33,bad,1.96,great
1705701156219,2.87,great,3.6,great,8.74,great,35.95,bad,4.45,great,5.71,great,12.75,good,3.03,great
1705701156486,2.58,great,9.78,great,5.62,great,15.63,bad,2.45,great,9.34,great,4.08,great,3.34,great
1705701156710,3.23,great,5.98,great,2.35,great,8.9,great,3.35,great,2.68,great,3.99,great,3.92,great
1705701156961,2.84,great,6.25,great,2.67,great,21.92,bad,4.03,great,3.4,great,5.22,great,4.11,great
1705701157209,2.07,great,8.43,great,2.99,great,26.87,bad,1.85,great,3.9,great,5.97,great,2.73,great
1705701157484,3.2,great,6.63,great,5.27,great,8.05,great,6.31,great,6.43,great,7.15,great,3.91,great
1705701157713,4.05,great,6.85,great,3.89,great,7.44,great,5.04,great,4.65,great,6.78,great,4.57,great
