unixTimestamp,CP3_alpha,CP3_beta,CP3_delta,CP3_gamma,CP3_theta,C3_alpha,C3_beta,C3_delta,C3_gamma,C3_theta,F5_alpha,F5_beta,F5_delta,F5_gamma,F5_theta,PO3_alpha,PO3_beta,PO3_delta,PO3_gamma,PO3_theta,PO4_alpha,PO4_beta,PO4_delta,PO4_gamma,PO4_theta,F6_alpha,F6_beta,F6_delta,F6_gamma,F6_theta,C4_alpha,C4_beta,C4_delta,C4_gamma,C4_theta,CP4_alpha,CP4_beta,CP4_delta,CP4_gamma,CP4_theta
1705700582991,3.254716375822666,1.2718181483105289,2.0679661885456224,0.27443421295093123,1.4398638997011433,3.6303780416489304,1.292232433984256,1.7436854471108412,0.3093573525072584,1.7543963040076382,2.961292949056464,1.310234232509198,2.9943966489987703,0.36104734666239546,2.740202101793363,3.2748050433400473,1.2461873576151108,2.372189324955552,0.3258971318801895,1.7947278412491574,3.777291872683088,1.4716345511585234,2.109915203454005,0.2958537063496575,1.2173318933868886,3.7794886367712515,1.4869499861715065,1.8667996845954378,0.26388731729014925,1.8216843602177666,4.27749909968064,1.5868373218899519,4.097394165842553,0.4348452265306993,2.986684589509805,3.8495656024103955,1.4076281188375446,1.7855369351746253,0.33342512367151206,1.3966178031506293
1705700583291,1.9878687974384956,1.0288444361283053,2.766234084001509,0.1344603445154487,2.04308122273095,1.8338399480161192,1.1152507888314298,1.9483338896827416,0.14498762536210383,2.2950070909499463,2.837954557152806,0.9298744931765336,3.8213295495704536,0.1401969087935412,4.921617027017409,2.452633187809457,1.3114308731511082,3.06656256529617,0.1593446709837914,2.2489730498154232,2.654981936567957,1.4209631562109055,4.540752693180563,0.15007016141693616,2.230847175882064,3.1780652252905877,0.9892983029106026,7.1783246668344,0.15813777450457042,5.77016750697071,3.4102550219728527,1.3954144788869862,6.314846400433954,0.21232899013712214,4.3383367037099765,2.5659237062007287,1.357775528031666,4.21611956019699,0.1703311939982572,3.132839490543353
1705700583461,1.7848469253023005,1.4293816931912469,2.323534999920322,0.2657292618285368,2.060331601870555,2.2111982660564404,1.0909009203512527,2.8166676837327134,0.24289321211137194,1.667124138554251,2.9452447144260625,1.3161359589059172,2.4775174639847113,0.26137883388323135,1.2056906437461647,2.6448242818020375,1.6706901408550863,3.063018164890549,0.28915887759113196,3.1684415748355796,3.3749127983118137,1.548857037790012,3.365445320149459,0.3073079455457963,3.6494208632836562,3.4061680420077747,1.273931142704848,6.243215131241783,0.2625609130296926,5.226561892540823,3.678070390233978,1.3277491148045135,3.6437157782000926,0.29226419040439366,5.21550517271311,2.9967910679511562,1.3747782094047496,3.8494255041156458,0.2531457139254557,3.505518025088585
1705700583716,0.6165237790189143,0.6981910667772125,1.7596096047960823,0.34726011213103514,2.3924239314058138,0.8665900201587166,1.2525368327196746,1.865158401278572,0.585168951313944,1.4121364408204018,1.3027963035143981,1.0185599193837382,2.6630922117914,0.2972421571597099,2.5860250057559506,1.28129812216889,0.9885972478011931,2.1633847651257985,0.43223649370142897,3.273820872291383,0.6968231635270286,1.0114837174972169,2.1833061436570174,0.3993624509688886,3.1539035718532817,0.9952741232642827,1.2910810521065612,3.6663940303255336,0.33900231377854056,2.69774570199988,1.1394071504602588,1.1540875364850023,2.2501092311155295,0.45761935030562584,2.5851343944954124,0.7403177766789243,0.9757955901818486,2.629532473504038,0.44517352761632334,3.1200186760071325
1705700583959,0.7232882922185707,0.6489607027307573,3.0894115032581766,0.20377483548843386,2.557735640327637,0.7635772122883894,1.038010781736383,3.4697367305166122,0.2865014515320661,2.0827699871332426,1.179819071788543,1.0162573754359996,3.103469429097212,0.16285099804069378,2.262985519889813,2.023474347908675,0.879218276574212,4.850244576330165,0.301177358070339,2.5574707405043657,1.7885544794163908,0.8977651194772114,3.200763883785371,0.2723206765470086,2.96177126420018,1.6879682855422293,1.4197838866423844,8.783346948669816,0.25799884545663443,9.753951413859374,1.7395403941722494,1.185985417816399,2.9149411866789436,0.2635262164355596,4.646588827448207,2.389383373192928,0.9319488591163932,3.407756849559685,0.27890889877389347,4.142489470870214
1705700584283,1.2086561321735962,0.9140237093153059,3.1983404506092734,0.2121728449091753,2.0673409542192194,1.731456321407463,0.953925791473261,2.8785164667942835,0.2070187987482135,1.5698626020448225,1.259338887338141,0.9147243885859778,4.398746903267139,0.22448823642720572,3.238788061787042,1.8196061501505252,1.211799485792194,4.850663361503912,0.2667144177300143,3.374144220188886,1.8197245173555263,1.0430757688718628,3.8951684533773596,0.22756456079102877,2.9585989274495494,2.7413257319414277,1.1903203960041902,6.764469000352504,0.25859365278623103,4.217172893016055,1.361399929429507,0.932959361833277,3.5203685429367546,0.22213062955427212,2.816565455835047,1.5321451514167916,1.0279086908755808,4.072627032718149,0.26708945679911833,2.2709397828545153
1705700584481,1.1237323708787603,0.5519264539172438,1.7558879715357905,0.213286105411701,1.3877879980161687,1.5317537201142233,0.586281398152971,1.725666444600197,0.19252271901703497,1.4503986497959644,1.569371904027596,1.045274526611427,1.67497898080032,0.2241231770647008,1.4302356593175194,1.3551494642686877,0.591749711246073,2.9700458118890714,0.254905758426299,1.5171452932573501,0.8587920906985805,0.71668323260488,1.7378350882959142,0.2267168515836585,0.7043034568040041,1.9372751257942447,0.6314275680845947,6.5142402422727645,0.23374835187954357,3.002563291398615,1.7158395180742845,0.5633562608077194,1.9585959210600548,0.22967381053701047,1.5326104343351865,1.1474908683626912,0.5166292400610326,3.0098395987129694,0.2763449036010966,1.7353965297153706
1705700584716,0.8845752930329395,0.9905017587309106,2.8411850266636662,0.2052277495393084,2.1860862523078692,1.1609627866648544,1.1235077305358327,3.4091535058429283,0.2408171365183097,2.164630211042384,1.2029926461656635,0.958150783816899,3.0378201202239197,0.23400231764866192,1.844848852455569,0.9659450105039525,1.316759323413033,3.315640889464892,0.33856515796069797,2.264963135023061,1.3388572439060342,1.2732743842542493,5.0267798340188,0.2924986677252262,2.771913672879998,1.9577642216197997,1.3938839412595398,2.1244463620401186,0.17796373128194898,1.8713878473378514,0.7769273212255409,1.0584906515480474,0.9874957386053829,0.17618187916769276,1.0764070173391322,0.7331782454400599,1.3253143198483894,2.408568187295172,0.26516209154399684,1.4152787379969487
1705700584964,2.100926367935719,1.3808357152439668,1.6797096775354734,0.2778143398500847,1.8260347124036507,1.9502670535384297,1.3492152999105411,1.5406725782132902,0.28847970911032,0.8517526277373141,2.563325516275524,1.5314887728522,0.9523974377538005,0.26277309144633526,1.5436365140561707,2.8857844788880023,1.6235060169449391,2.0225028655892547,0.3759504876151431,2.329286614295796,2.0704711673419935,1.6492588677059534,1.1003676977689056,0.3258386607920624,2.204553250580699,2.063455663172361,1.3757269534448477,1.3863253382104381,0.24495706187876548,0.7389388418941686,2.2514375598613774,1.496617041644215,4.266561490687609,0.20235631948757038,2.610156377859126,1.748952539888147,1.5286644222225647,1.132622398198147,0.3132558940265655,1.3770663251244413
1705700585229,2.4642988943723183,0.9529225963132476,1.9589710904893387,0.17578812206216343,1.8280246592946678,2.0416475943395445,1.2572869917323564,2.6199036014189963,0.2178067485525648,3.001065471265277,2.117581351374811,1.1523640545916913,4.02923307151697,0.21475613917651934,4.779281799771945,1.8698435321806564,1.2212095122096978,1.9607920103011813,0.2003071246878977,1.37218061022879,2.050839389342719,1.2662634624738494,3.209868425886185,0.19095895294613535,2.704897232337082,2.9348092731876565,1.2902951418700095,2.307381585616293,0.19344648995694005,3.17756495168062,2.15010363953857,1.272276617940639,6.568529734986603,0.17058663645126781,5.007114376350971,2.204976263473068,1.2827798089012197,3.679954656176675,0.18360604984487572,3.329356888247524
