unixTimestamp,CP3_value,CP3_status,C3_value,C3_status,F5_value,F5_status,PO3_value,PO3_status,PO4_value,PO4_status,F6_value,F6_status,C4_value,C4_status,CP4_value,CP4_status
1705700693977,20.05,bad,32.7,bad,42.66,bad,133.48,bad,24.38,bad,56.59,bad,71.06,bad,20.22,bad
1705700694222,25,bad,37.88,bad,39.31,bad,47.79,bad,37.3,bad,25.91,bad,87.18,bad,22.47,bad
1705700694638,42.43,bad,41.25,bad,44.21,bad,38.71,bad,49.95,bad,19.17,bad,66.3,bad,14.43,good
1705700694725,51.7,bad,69.51,bad,31.04,bad,32.99,bad,17.25,bad,12.1,good,11.03,good,8.69,great
1705700694959,49.15,bad,53,bad,13.24,good,19.75,bad,27.87,bad,22.21,bad,20.05,bad,21.83,bad
1705700695212,50.78,bad,45.75,bad,9.49,great,24.07,bad,21.81,bad,34.71,bad,10.1,good,20.17,bad
1705700695547,25.1,bad,11.03,good,10.36,good,19.7,bad,33.35,bad,12.67,good,10.04,good,9.64,great
1705700695720,19.77,bad,23.9,bad,15.68,bad,17.32,bad,253.75,bad,14.82,good,13.24,good,9.88,great
1705700695964,4.78,great,19,bad,9.84,great,25.14,bad,66.52,bad,19.62,bad,19.28,bad,4.55,great
1705700696218,6.02,great,16.21,bad,6.11,great,44.78,bad,16.81,bad,5.65,great,17.12,bad,2.93,great
1705700696489,10.68,good,31.98,bad,7.65,great,23.44,bad,22.61,bad,19.33,bad,37.15,bad,9.22,great
1705700696714,5.75,great,20.75,bad,5.77,great,28.4,bad,11.32,good,8.34,great,17.53,bad,5.77,great
1705700696979,4.87,great,8.71,great,7.13,great,24.26,bad,9.72,great,5.9,great,10.64,good,4.53,great
1705700697211,8.51,great,19.34,bad,10.37,good,9.28,great,5.8,great,8.46,great,13.17,good,8.05,great
1705700697471,2.73,great,7.39,great,7.14,great,12.04,good,10.31,good,6.44,great,6.69,great,5.2,great
1705700697726,12.72,good,15.05,bad,11.03,good,19.35,bad,6.11,great,12.21,good,15.36,bad,10.72,good
1705700697962,6.99,great,17.08,bad,6.65,great,18.66,bad,7.26,great,6.65,great,16.88,bad,6.02,great
1705700698208,5.9,great,17.82,bad,4.2,great,10.11,good,6.18,great,5.05,great,10.39,good,6.06,great
1705700698486,5.62,great,38.9,bad,5.75,great,15.52,bad,9.57,great,7.34,great,24.29,bad,5.83,great
1705700698716,4.38,great,30.84,bad,6.08,great,14.19,good,8.6,great,5.36,great,13.67,good,5.03,great
1705700698984,6.26,great,13.52,good,7.39,great,13.93,good,6.68,great,5.97,great,18.76,bad,7.22,great
1705700699214,4,great,9.84,great,13.69,good,9.63,great,5.42,great,5.7,great,9.27,great,3.24,great
1705700699515,4.87,great,4.54,great,5.12,great,5.28,great,9.32,great,9.41,great,5.55,great,4.78,great
1705700699733,7.63,great,9.76,great,4.99,great,7.38,great,11.19,good,9.91,great,8.37,great,7.16,great
1705700699962,8.18,great,15.62,bad,7.02,great,6.87,great,8.73,great,5.45,great,9.69,great,7.14,great
1705700700369,4.3,great,9.15,great,3.37,great,11.21,good,5.25,great,4.45,great,7.24,great,3.33,great
1705700700474,4.54,great,10.39,good,5.22,great,7.81,great,5.56,great,5.82,great,11.23,good,4.54,great
1705700700710,4.54,great,12.62,good,5.37,great,6.51,great,6.2,great,6.69,great,6.97,great,5.36,great
1705700700965,3.09,great,5.89,great,2.79,great,3.37,great,7.63,great,4.62,great,8.47,great,4.92,great
1705700701420,3.93,great,7.05,great,4.31,great,6.47,great,4.01,great,5.96,great,6.6,great,5.4,great
1705700701584,2.89,great,9.11,great,3.63,great,4.08,great,3.31,great,5.27,great,4.57,great,3.64,great
1705700701710,5.06,great,9.93,great,4.13,great,3.57,great,5.23,great,4.92,great,6.31,great,4.21,great
1705700701966,4.3,great,6.46,great,5.67,great,3.01,great,4.62,great,4.82,great,6.05,great,4.21,great
1705700702362,5.43,great,4.67,great,2.23,great,7.18,great,6.54,great,7.48,great,4.81,great,5.8,great
1705700702459,4.95,great,7.79,great,4.13,great,5.39,great,3.67,great,4.63,great,8.91,great,3.34,great
1705700702706,1.88,great,4.05,great,5,great,16.97,bad,5.58,great,7.08,great,10.38,good,4.7,great
1705700702960,3.78,great,6.12,great,4.77,great,5.38,great,7.04,great,6.98,great,11.41,good,6.07,great
1705700703368,5.88,great,11.1,good,5.93,great,9.1,great,5.96,great,7.95,great,9.76,great,6.14,great
1705700703467,6.47,great,7.09,great,5.67,great,5.02,great,5.86,great,5.81,great,12.53,good,4.39,great
1705700703725,6.93,great,15.14,bad,9.35,great,25.14,bad,11.47,good,6.41,great,33.17,bad,6.16,great
1705700703973,3.98,great,15.47,bad,11.73,good,52.08,bad,17.78,bad,20.43,bad,19.43,bad,4.31,great
1705700704355,8.54,great,12.91,good,10.32,good,70.15,bad,23.14,bad,51.51,bad,55.29,bad,8.56,great
1705700704456,10.55,good,23.5,bad,38.92,bad,58.81,bad,41.63,bad,26.83,bad,33.94,bad,11.13,good
1705700704722,9.33,great,23.53,bad,44.14,bad,40.17,bad,13.73,good,22.15,bad,14.13,good,7.15,great
1705700704967,4.28,great,66.44,bad,16.59,bad,20.9,bad,15.41,bad,86.57,bad,8.39,great,5.27,great
1705700705238,9.09,great,42.84,bad,13.5,good,28.7,bad,17.7,bad,27.32,bad,12.03,good,12.48,good
1705700705465,7.89,great,16.95,bad,17.66,bad,51.93,bad,8.56,great,17.43,bad,11.49,good,11.39,good
1705700705708,2.85,great,7.21,great,8.55,great,46.45,bad,7.07,great,20.87,bad,7,great,4.59,great
1705700705962,4.22,great,6.54,great,5.13,great,45.06,bad,4.47,great,15.49,bad,6.55,great,4.93,great
1705700706224,9.11,great,9.73,great,7.36,great,6.72,great,3.77,great,4.32,great,14.07,good,5.74,great
1705700706465,4.6,great,5.25,great,4.29,great,6.47,great,6.04,great,7.48,great,10.34,good,4.69,great
1705700706715,5.11,great,4.27,great,3.48,great,9.82,great,4.15,great,5.2,great,7.77,great,4.06,great
1705700706961,5.59,great,7.52,great,5.55,great,24.7,bad,5.36,great,5.57,great,10.66,good,5.67,great
1705700707225,2.96,great,5.89,great,3.79,great,14.8,good,3.93,great,4.08,great,4.71,great,4.55,great
1705700707455,6.01,great,4.42,great,5.55,great,9.53,great,3.5,great,4.05,great,9.87,great,4.42,great
1705700707707,5.5,great,4.26,great,7.04,great,11.09,good,4.05,great,6.38,great,10.06,good,5.56,great
1705700707997,5.13,great,5.4,great,11.33,good,10.23,good,5.49,great,6.93,great,10.05,good,7.39,great
1705700708227,4.52,great,5.53,great,8.95,great,8.65,great,3.89,great,4.64,great,9.23,great,4.37,great
1705700708471,3.83,great,2.56,great,2.25,great,5.31,great,2.94,great,4.33,great,3.22,great,3.87,great
1705700708710,3.21,great,4.11,great,3.1,great,13.11,good,3.75,great,6.01,great,4.94,great,2.52,great
1705700708977,10.11,good,4.92,great,12.59,good,12.23,good,19.13,bad,9.6,great,20.39,bad,7.8,great
1705700709243,10.69,good,27.57,bad,13.48,good,27.05,bad,34.37,bad,23.08,bad,30.95,bad,11.68,good
1705700709463,7.96,great,4.91,great,8.89,great,21.26,bad,24.33,bad,19.23,bad,30.53,bad,8.78,great
1705700709733,7.63,great,17.86,bad,16.95,bad,11.33,good,28.57,bad,37.95,bad,28.72,bad,8.67,great
1705700709969,11.55,good,15.32,bad,9.68,great,24.24,bad,31.5,bad,29.51,bad,13.3,good,10.17,good
1705700710282,11.99,good,11.16,good,6.48,great,29.95,bad,10.42,good,7.99,great,24.9,bad,5.47,great
1705700710463,10.7,good,11.07,good,14.24,good,26.98,bad,12.07,good,6.59,great,14.38,good,6.32,great
1705700710707,5.85,great,7.04,great,5.1,great,18.71,bad,6.95,great,7.3,great,11.92,good,5.23,great
1705700711102,3.84,great,5.91,great,5.32,great,13.31,good,8.91,great,4.37,great,11.22,good,4.97,great
1705700711212,2.9,great,9.77,great,3.07,great,14.29,good,7,great,5.55,great,5,great,4.16,great
1705700711465,5.52,great,8.42,great,7.02,great,10.33,good,4.84,great,6.19,great,12.93,good,4.13,great
1705700711705,3.64,great,4.39,great,3.07,great,9.98,great,8.12,great,5.63,great,3.01,great,4.67,great
1705700712100,4.04,great,7.83,great,2.97,great,12.58,good,30.27,bad,3.6,great,6.24,great,2.84,great
1705700712217,5.63,great,4.15,great,4.84,great,11.58,good,43.11,bad,3.65,great,11.32,good,3.59,great
1705700712464,3.28,great,5.49,great,3.39,great,5.32,great,15.65,bad,6.54,great,5.36,great,4.75,great
1705700712709,5.47,great,6.73,great,4.42,great,8.93,great,7.51,great,4.66,great,7.08,great,5.3,great
1705700713108,6.91,great,13.85,good,9.12,great,12.28,good,5.04,great,6.45,great,10.17,good,5.58,great
1705700713208,4.34,great,7.87,great,13.44,good,43.98,bad,7.31,great,9.7,great,31.4,bad,5.21,great
1705700713466,5.72,great,9.08,great,16.24,bad,40.62,bad,19.96,bad,24.37,bad,24.81,bad,7.14,great
1705700713716,14.57,good,15.41,bad,13.73,good,23.3,bad,12.99,good,16.19,bad,38.11,bad,10.82,good
1705700714109,6.45,great,20.85,bad,10.29,good,52.32,bad,4.58,great,7.56,great,9.63,great,7.04,great
1705700714218,4.99,great,16.95,bad,12.96,good,41.24,bad,8.87,great,7.37,great,10.44,good,5.88,great
1705700714465,14.23,good,14.73,good,5.9,great,14.82,good,16.41,bad,6.37,great,12.08,good,6.07,great
1705700714790,4.08,great,17.08,bad,6.94,great,10.67,good,6.56,great,5.52,great,6.5,great,5.68,great
1705700715099,4.21,great,21.69,bad,3.84,great,13.53,good,7.05,great,5.77,great,17.11,bad,4.52,great
1705700715212,8.13,great,15.36,bad,6.29,great,16.17,bad,7.78,great,11.02,good,9.29,great,8.59,great
1705700715458,5.48,great,10.32,good,5.09,great,8.03,great,8.34,great,5.92,great,8.79,great,6.5,great
1705700715718,10.61,good,18.14,bad,3.73,great,11.95,good,5.2,great,9.86,great,24.53,bad,8.49,great
1705700715986,3.36,great,6.76,great,2.68,great,10.49,good,3.93,great,8.47,great,10.19,good,4.17,great
1705700716215,3.73,great,7.12,great,5.97,great,9.39,great,4.05,great,5.57,great,8.46,great,4.87,great
1705700716461,3.71,great,3.69,great,3.03,great,12.24,good,7.54,great,4.32,great,10.78,good,3.93,great
1705700716714,4.39,great,6.05,great,3.96,great,7.06,great,8.46,great,7.4,great,5.14,great,7.51,great
1705700716975,6.89,great,6.83,great,4.94,great,10.58,good,8.29,great,10.07,good,9.5,great,7.56,great
1705700717206,2.62,great,7.31,great,4.51,great,9.18,great,5.54,great,5.86,great,6.19,great,3.94,great
1705700717467,7.34,great,7.76,great,4.93,great,10.35,good,6.8,great,5.04,great,6.64,great,6.04,great
1705700717718,7.2,great,10.08,good,6.42,great,6.21,great,3.89,great,7.22,great,13.9,good,6.03,great
1705700717990,5.19,great,10.36,good,6.29,great,4.38,great,3.51,great,10.65,good,4.38,great,2.58,great
1705700718229,9.83,great,16.97,bad,3.09,great,14.4,good,14.67,good,21.38,bad,15.01,bad,9.04,great
1705700718457,10.62,good,26.59,bad,7.74,great,35.46,bad,16.7,bad,28.38,bad,28.22,bad,11.13,good
1705700718711,3.79,great,7.48,great,15.08,bad,26.25,bad,8,great,16.62,bad,12.68,good,3.33,great
1705700719012,3.86,great,8.83,great,21.09,bad,12.25,good,12.37,good,11.96,good,12.84,good,6.1,great
1705700719213,7.18,great,4.49,great,6.9,great,27.05,bad,10.39,good,9.81,great,41,bad,7.53,great
1705700719463,5.93,great,4.95,great,3.18,great,23.4,bad,7.68,great,8.66,great,16.66,bad,4.59,great
1705700719713,7.4,great,4.66,great,4.27,great,11.8,good,5.09,great,9.6,great,19.21,bad,6.14,great
1705700720021,7.94,great,11.33,good,8.2,great,6.42,great,7.78,great,10.49,good,19.09,bad,7.05,great
1705700720213,4.79,great,5.74,great,4.26,great,6.16,great,4.94,great,5.98,great,6.9,great,3.06,great
1705700720460,6.58,great,6.95,great,11.57,good,8.2,great,4.73,great,13.18,good,19.41,bad,6.46,great
1705700720849,4.47,great,9.5,great,10.77,good,8.79,great,6.08,great,13.88,good,17.17,bad,3.53,great
1705700720958,4.1,great,7.17,great,4.48,great,3.5,great,4.34,great,7.24,great,7.08,great,2.85,great
1705700721216,7.58,great,7.18,great,5.05,great,5.86,great,6.12,great,7.25,great,15.48,bad,5.12,great
1705700721459,4.56,great,11.03,good,5.86,great,4.66,great,4.64,great,11.03,good,12.24,good,4.32,great
1705700721851,7.09,great,7.68,great,4.99,great,5.16,great,9.98,great,22.98,bad,14.72,good,6.06,great
1705700721963,14.82,good,22.75,bad,7.08,great,5.9,great,9.6,great,30.29,bad,22.28,bad,9.06,great
1705700722218,16.11,bad,15.08,bad,4.45,great,5.33,great,6.54,great,16.41,bad,12.55,good,5.84,great
1705700722467,8.78,great,14.49,good,5.42,great,3.02,great,5.28,great,7.37,great,10.18,good,5.54,great
1705700722898,5.47,great,10.98,good,5.4,great,5.65,great,7.43,great,27.07,bad,16.42,bad,5.38,great
1705700722961,5.52,great,11.24,good,5.46,great,7.46,great,6.81,great,13.53,good,6.96,great,5,great
1705700723215,5.9,great,5.36,great,3.24,great,6.37,great,6.15,great,7.59,great,8.46,great,5.44,great
1705700723460,7.17,great,8.51,great,3.51,great,4.11,great,5.05,great,6.46,great,8.26,great,4.44,great
1705700723845,6.82,great,4.04,great,3.6,great,6.34,great,6.39,great,5.47,great,6.38,great,6.21,great
1705700723962,5.23,great,7.26,great,4.06,great,5.96,great,4.58,great,6.32,great,10.85,good,5.04,great
1705700724218,4.02,great,4.67,great,2.92,great,5.15,great,3.03,great,3.8,great,3.22,great,3.89,great
1705700724459,3.57,great,4.86,great,2.76,great,3.94,great,3.79,great,4.03,great,7.02,great,3.48,great
1705700724887,4.6,great,5.35,great,3.79,great,4.66,great,5.01,great,8.35,great,10.07,good,5.21,great
1705700724987,4.8,great,4.35,great,4.37,great,8.65,great,6.56,great,5.15,great,5.99,great,5.22,great
1705700725211,5.13,great,5.24,great,3.64,great,5.84,great,6.48,great,4.95,great,7.81,great,3.47,great
1705700725460,2.59,great,3.2,great,2.65,great,5.19,great,4.87,great,3.37,great,3.78,great,3.58,great
1705700725853,4.34,great,3.91,great,2.88,great,7.64,great,6.28,great,4.8,great,6.23,great,5.91,great
1705700726007,5.88,great,5.09,great,2.98,great,6.84,great,4.44,great,10.28,good,11.17,good,5.78,great
1705700726210,2.36,great,6.24,great,2.82,great,4.86,great,4.09,great,5.66,great,6.91,great,3.85,great
1705700726460,4.06,great,4.22,great,3.54,great,3.57,great,3.05,great,3.5,great,5.66,great,3.51,great
1705700726741,5.96,great,6.45,great,4,great,4.78,great,4.63,great,4.34,great,10.59,good,3.79,great
1705700726989,4.07,great,3.89,great,4.19,great,8.72,great,5.19,great,4.13,great,5.05,great,5.05,great
1705700727210,5.05,great,5.54,great,3.92,great,24.21,bad,7.94,great,6.59,great,9.32,great,7.41,great
1705700727461,6.21,great,4.9,great,3.43,great,23.44,bad,5.11,great,4.74,great,15.58,bad,3.83,great
1705700727744,4.54,great,6.67,great,4.27,great,10.82,good,4.39,great,5.04,great,6.09,great,6.01,great
1705700727960,3.15,great,4.35,great,3.64,great,12.29,good,6.54,great,3.67,great,9.96,great,4.45,great
1705700728214,3.89,great,4.44,great,3.16,great,17.32,bad,7.42,great,5.13,great,9.08,great,6.22,great
1705700728460,3.98,great,8.28,great,3.55,great,8.77,great,3.99,great,5.55,great,5.89,great,5.52,great
1705700728798,4.15,great,2.54,great,3.78,great,11.37,good,5.07,great,5.99,great,12.6,good,4.28,great
1705700728969,2.54,great,3.6,great,2.5,great,5.49,great,4.17,great,3.74,great,5.88,great,3.99,great
1705700729217,2.83,great,4.2,great,2.9,great,6.56,great,4.88,great,3.33,great,4.29,great,3.54,great
1705700729461,5,great,1.67,great,2.67,great,5.79,great,3.42,great,5.7,great,12.72,good,5.15,great
1705700729745,2.19,great,4.33,great,3.24,great,4.98,great,4.03,great,4.79,great,7.44,great,4.05,great
1705700729975,3.44,great,4.04,great,3.13,great,3.61,great,4.32,great,5.64,great,5.81,great,5.44,great
1705700730218,2.58,great,2.98,great,2.36,great,7.17,great,3.73,great,4.11,great,9.32,great,2.34,great
1705700730466,3.12,great,3.62,great,2.92,great,4.43,great,3.42,great,4.09,great,5.27,great,3.23,great
1705700730727,3.89,great,4.27,great,3.02,great,3.15,great,4,great,5.15,great,5.23,great,5.08,great
1705700730960,6.3,great,3.75,great,3.69,great,3.47,great,4.12,great,5.53,great,7.69,great,4.69,great
1705700731209,3.17,great,5.56,great,2.64,great,5.15,great,4.98,great,3.15,great,4.49,great,3.25,great
1705700731602,2.49,great,6.75,great,2.54,great,6.22,great,4.44,great,4.92,great,5.69,great,5.31,great
1705700731710,1.84,great,4.66,great,2.24,great,6.4,great,7.85,great,4.67,great,6.43,great,3.98,great
1705700731969,7.47,great,2.5,great,1.99,great,5.02,great,4.64,great,4.97,great,3.9,great,4.73,great
1705700732212,4.25,great,4.06,great,3.59,great,3.49,great,5.02,great,5.74,great,6.45,great,4.52,great
1705700732603,4.63,great,2.84,great,2.82,great,6.78,great,5.51,great,3.48,great,4.96,great,3.16,great
1705700732711,2.76,great,4.76,great,2.87,great,4.64,great,3.91,great,4.39,great,4.57,great,3.64,great
1705700732960,3.95,great,5.52,great,3.45,great,3.62,great,2.77,great,4.88,great,5.02,great,3.75,great
1705700733207,4.41,great,4.42,great,3.32,great,14.4,good,4.16,great,4.12,great,5.49,great,4.17,great
1705700733631,3.55,great,6.19,great,3.44,great,18.97,bad,3.84,great,4.46,great,4.47,great,3.93,great
1705700733715,4.29,great,5.85,great,4.54,great,13.38,good,4.72,great,4.45,great,6.08,great,3.63,great
1705700733965,4.51,great,4.2,great,2.71,great,4.06,great,4.35,great,3.91,great,4.35,great,3.56,great
1705700734247,2.73,great,2.87,great,2.49,great,3.02,great,2.82,great,4.64,great,3.8,great,4.26,great
1705700734642,3.26,great,3.68,great,4,great,4.7,great,5.64,great,5.59,great,5.89,great,4.1,great
1705700734751,2.44,great,3.96,great,3.35,great,2.88,great,5.06,great,3.15,great,4.54,great,4.2,great
1705700734968,3.94,great,4.35,great,3.83,great,3.81,great,4.25,great,6.13,great,5.15,great,4,great
1705700735229,5.36,great,5.33,great,2,great,4.79,great,3.85,great,4.54,great,5.34,great,4.97,great
1705700735608,5.05,great,4.68,great,2.68,great,3.15,great,4.59,great,3.24,great,5.59,great,5.68,great
1705700735708,4.31,great,2.71,great,2.59,great,4.38,great,3.74,great,3.48,great,4.85,great,3.81,great
1705700735968,5.33,great,6.3,great,3.13,great,3.46,great,3.68,great,6.36,great,8.55,great,5.32,great
1705700736214,4.2,great,4.29,great,3.27,great,3.07,great,3.64,great,6.12,great,4.67,great,4.27,great
1705700736483,3.59,great,6.25,great,3.15,great,2.37,great,2.9,great,3.47,great,4.45,great,2.65,great
1705700736714,10.81,good,12.42,good,9.25,great,7.04,great,10.6,good,32.59,bad,15.35,bad,15.47,bad
1705700736961,6.67,great,8.15,great,5,great,6.98,great,9.28,great,19.74,bad,16.93,bad,11.05,good
1705700737211,4.3,great,5.13,great,4.43,great,5.52,great,4.78,great,7.5,great,9.41,great,5.39,great
1705700737483,3.08,great,4.75,great,2.97,great,4.19,great,4.63,great,4.34,great,5.17,great,3.06,great
1705700737712,3.03,great,3.72,great,3.49,great,6.34,great,6.1,great,5.76,great,8.03,great,5.02,great
1705700737960,5.22,great,6.83,great,4.67,great,6.31,great,5.47,great,4.21,great,6.11,great,5.08,great
1705700738212,4.1,great,11.87,good,2.84,great,7.2,great,6.3,great,4.32,great,6.93,great,5.11,great
1705700738497,4.32,great,12.28,good,2.99,great,4.28,great,3.59,great,3.55,great,6.82,great,3.41,great
1705700738711,5.05,great,5.91,great,3.66,great,5.42,great,3.36,great,7.87,great,6.96,great,5.61,great
1705700739061,5.39,great,5.15,great,3.36,great,5.77,great,5.86,great,8.68,great,3.49,great,6.78,great
1705700739238,3.21,great,4.35,great,2.62,great,4.14,great,5.65,great,7.11,great,3.39,great,5.06,great
1705700739493,2.83,great,6.74,great,2.34,great,4.23,great,4.16,great,4.96,great,4.02,great,3.82,great
1705700739718,3.62,great,4.27,great,3.46,great,4.94,great,5.56,great,4.19,great,5.46,great,4.36,great
1705700739968,3.65,great,4.42,great,2.52,great,4.69,great,3.23,great,4.76,great,4.33,great,4.61,great
1705700740212,2.7,great,3.01,great,3.64,great,3.8,great,3.56,great,3.6,great,4.78,great,3.41,great
1705700740522,3.03,great,5.05,great,3.82,great,3.23,great,3.43,great,3.72,great,6.96,great,5.34,great
1705700740706,3.57,great,6.06,great,3.62,great,6.99,great,5.74,great,6.15,great,8.23,great,5.86,great
1705700741012,3.79,great,5.95,great,6.36,great,5.68,great,5.64,great,5.77,great,8.74,great,4.77,great
1705700741205,6.03,great,15.56,bad,5.44,great,11.23,good,13.14,good,5.34,great,6.4,great,7.38,great
1705700741482,8.47,great,9.14,great,9.93,great,10.21,good,9.15,great,7.8,great,17.69,bad,9.26,great
1705700741710,8.44,great,8.84,great,17.87,bad,6.3,great,12.81,good,5.61,great,13.13,good,7.58,great
1705700741960,5.13,great,11.6,good,11.9,good,6.14,great,5.12,great,5.6,great,11.68,good,6.05,great
1705700742354,10.57,good,11.43,good,11.29,good,19.6,bad,12.09,good,14.51,good,9.16,great,11.21,good
1705700742464,11.95,good,18.43,bad,6.39,great,4.95,great,10.71,good,8.52,great,18.1,bad,11.26,good
1705700743230,7.66,great,10.12,good,3.05,great,6.17,great,5.62,great,4.2,great,6.68,great,6.14,great
1705700743254,4.43,great,6.57,great,5.28,great,3.5,great,4.71,great,4.54,great,4.02,great,5.37,great
1705700743361,3.55,great,3.15,great,2.28,great,5.4,great,5.76,great,4.4,great,8.38,great,4.26,great
1705700743471,3.01,great,4.39,great,3.45,great,3.45,great,3.35,great,2.81,great,5.69,great,4.52,great
1705700743718,4.58,great,6.5,great,2.8,great,4.54,great,3.82,great,3.71,great,5.56,great,2.97,great
1705700743961,2.99,great,4.24,great,3.15,great,3.65,great,4.85,great,6.39,great,6.49,great,4.31,great
1705700744395,4.03,great,6.72,great,6.22,great,4.28,great,4.56,great,5.95,great,7.32,great,5.05,great
1705700744644,6.98,great,17.05,bad,13.32,good,10.26,good,6.49,great,17.56,bad,20.47,bad,6.79,great
1705700744743,8.59,great,14.85,good,26.36,bad,42.48,bad,23.79,bad,18.54,bad,40.25,bad,6.05,great
1705700744972,17.01,bad,44.52,bad,14.07,good,58.09,bad,9.7,great,27.88,bad,75.38,bad,16.97,bad
1705700745351,16.15,bad,26.54,bad,39.32,bad,146.63,bad,24.11,bad,18.61,bad,37.86,bad,16.35,bad
1705700745465,8.7,great,27.26,bad,36.9,bad,40.27,bad,37.42,bad,18.96,bad,28.11,bad,11.34,good
1705700745719,9.86,great,13.64,good,65.16,bad,14.73,good,22.86,bad,24.41,bad,18.8,bad,9.09,great
1705700745961,5.64,great,18.97,bad,52.1,bad,26.17,bad,18.04,bad,20.27,bad,36.8,bad,8.83,great
1705700746343,6.43,great,19.42,bad,9.86,great,30.83,bad,3.74,great,12.88,good,26.25,bad,6.23,great
1705700746493,7.95,great,13.51,good,8.12,great,22.31,bad,11.05,good,11.95,good,19.32,bad,8.1,great
1705700746709,11.58,good,11.42,good,15.79,bad,20.6,bad,12.01,good,11.81,good,25.84,bad,11.98,good
1705700746962,5.11,great,12.38,good,8.43,great,30.05,bad,15.96,bad,7.95,great,9.49,great,4.41,great
1705700747239,2.41,great,4.44,great,4.31,great,7.12,great,9.39,great,4.2,great,6.3,great,4.39,great
1705700747460,4.81,great,12.73,good,4.31,great,9.11,great,5.91,great,4.94,great,13.9,good,4.19,great
1705700747711,3.38,great,12.84,good,3.66,great,6.66,great,6.31,great,6.62,great,9.22,great,6.14,great
1705700747958,3.75,great,8.96,great,2.44,great,8.61,great,4.89,great,5.55,great,8.99,great,5.86,great
1705700748236,4.96,great,4.7,great,4.17,great,7.3,great,8.93,great,5.72,great,8.95,great,8.33,great
1705700748458,4.28,great,5.57,great,3.62,great,10.57,good,3.93,great,6.97,great,5.13,great,4.66,great
1705700748708,7.54,great,4.15,great,4.37,great,9.58,great,6.38,great,6.19,great,9.85,great,5.45,great
1705700748960,5.87,great,4.53,great,4.12,great,10.49,good,4.61,great,4.96,great,18.31,bad,3.33,great
1705700749310,4.66,great,5.66,great,3.94,great,10.15,good,4.98,great,5.32,great,6.66,great,5.52,great
1705700749524,6.66,great,7.34,great,4.29,great,20.52,bad,3.71,great,5.24,great,9.03,great,4.16,great
1705700749722,6.51,great,6.05,great,3.22,great,6.66,great,5.67,great,4.54,great,9.32,great,5.63,great
1705700749971,6.62,great,5.92,great,6.48,great,10.7,good,3.84,great,8.71,great,7.14,great,6.98,great
1705700750518,4.41,great,7.23,great,9.1,great,6.87,great,6.28,great,8.13,great,10.24,good,6.17,great
1705700750521,15.29,bad,10.82,good,5.45,great,21.1,bad,22.39,bad,25.86,bad,19.56,bad,23.77,bad
1705700750709,13.61,good,30.61,bad,15.15,bad,13.78,good,11.89,good,11.66,good,45.34,bad,12.37,good
1705700750958,12.45,good,46.21,bad,35.02,bad,55.47,bad,13.48,good,15.3,bad,11.58,good,11.96,good
1705700751234,6.05,great,26.67,bad,29.86,bad,106.56,bad,17.78,bad,13.49,good,27.09,bad,9.32,great
1705700751458,4.18,great,12.89,good,14.91,good,85.61,bad,32.29,bad,10.93,good,10.9,good,6.18,great
1705700751715,9.58,great,10.47,good,19.1,bad,64.27,bad,61.91,bad,8.36,great,14.81,good,8.46,great
1705700752118,6.53,great,16.46,bad,7.96,great,40.92,bad,23.49,bad,9.57,great,22.46,bad,7.62,great
1705700752213,5.52,great,9.76,great,13.8,good,33.33,bad,43.22,bad,11.34,good,26.11,bad,4.89,great
1705700752460,6.97,great,10.65,good,10.89,good,30.26,bad,49.07,bad,5.05,great,23.87,bad,7.62,great
1705700752714,5.25,great,14.9,good,11.76,good,22.81,bad,20.09,bad,6.99,great,9.22,great,6.07,great
1705700753106,4.77,great,8.65,great,10.35,good,24.33,bad,18.52,bad,7.71,great,17.76,bad,4.39,great
1705700753208,3.3,great,10.37,good,13.44,good,14.43,good,14.76,good,6.07,great,14.44,good,4.73,great
1705700753464,5.06,great,11.1,good,5.03,great,15.42,bad,11.77,good,4.99,great,22.87,bad,4.87,great
1705700753714,2.85,great,61.94,bad,10.48,good,23,bad,9.96,great,10.78,good,18.38,bad,5.72,great
1705700754160,7.19,great,24.4,bad,13.95,good,90.71,bad,24.96,bad,16.34,bad,20.91,bad,9.01,great
1705700754258,8.32,great,6.61,great,10.55,good,50.05,bad,40.13,bad,16.4,bad,11.86,good,8.66,great
1705700754459,4.21,great,9.63,great,5.92,great,147.01,bad,47.9,bad,15.43,bad,12.15,good,6.06,great
1705700754850,4.18,great,24.1,bad,9.67,great,139.28,bad,34.87,bad,12.85,good,12.77,good,5.68,great
1705700755176,3.86,great,53.61,bad,6.43,great,94.23,bad,27.81,bad,5.59,great,13.75,good,6.42,great
1705700755267,4.06,great,47.92,bad,9.31,great,45.13,bad,25.46,bad,4.62,great,8.72,great,4.99,great
1705700755464,4.34,great,14.84,good,9.14,great,44.48,bad,18.48,bad,11.3,good,13.69,good,6.46,great
1705700755713,6.8,great,15.25,bad,6.24,great,23.24,bad,9.15,great,10.34,good,20.04,bad,5.57,great
1705700756118,4.64,great,10.06,good,6.43,great,22.4,bad,8.16,great,5.3,great,7.63,great,5.42,great
1705700756217,5.7,great,11.95,good,16.59,bad,11.82,good,5.79,great,16.02,bad,15.11,bad,7.37,great
1705700756463,3.5,great,7.79,great,11.76,good,8.32,great,3.98,great,4.75,great,6.96,great,5.21,great
