label,metric,probability,timestamp
calm,awareness,0.4465896492336563,1705700582124
calm,awareness,0.28209437646309826,1705700583174
calm,awareness,0.41079802463689125,1705700584123
calm,awareness,0.48064344595968755,1705700585117
calm,awareness,0.4753359735343876,1705700585996
calm,awareness,0.4352172955181109,1705700586996
calm,awareness,0.033659622539022035,1705700587993
calm,awareness,0.3128043089257586,1705700588987
calm,awareness,0.509075163562875,1705700589994
calm,awareness,0.5711224411522972,1705700590875
calm,awareness,0.4060446224466892,1705700591876
calm,awareness,0.304637372057694,1705700592870
calm,awareness,0.24819963056465752,1705700593871
calm,awareness,0.43391214667233363,1705700594864
calm,awareness,0.514829382925765,1705700595771
calm,awareness,0.47192467999558596,1705700596750
calm,awareness,0.37325600891269206,1705700597747
calm,awareness,0.4873892269090206,1705700598766
calm,awareness,0.373935430858758,1705700599738
calm,awareness,0.39695412263732704,1705700600738
calm,awareness,0.30014145209427623,1705700601625
calm,awareness,0.39368221574401036,1705700602624
calm,awareness,0.22064155712659145,1705700603642
calm,awareness,0.25124511620888873,1705700604616
calm,awareness,0.3125337102124336,1705700605612
calm,awareness,0.41132099478636336,1705700606518
calm,awareness,0.39937840500422706,1705700607502
calm,awareness,0.33445126858855334,1705700608494
calm,awareness,0.39890920897484883,1705700609506
calm,awareness,0.4713192266735749,1705700610488
calm,awareness,0.2644528397864221,1705700611379
calm,awareness,0.04786862022018887,1705700612374
calm,awareness,0.4123016065878834,1705700613371
calm,awareness,0.46430540370862367,1705700614399
calm,awareness,0.36331604818297836,1705700615363
calm,awareness,0.474806452862397,1705700616362
calm,awareness,0,1705700617247
calm,awareness,0.1600973155826553,1705700618248
calm,awareness,0.28669351254334347,1705700619255
calm,awareness,0.32722117391277994,1705700620241
calm,awareness,0.4741534249179138,1705700621237
calm,awareness,0.459023957978873,1705700622128
calm,awareness,0.3299601258111586,1705700623124
calm,awareness,0.35831500940801153,1705700624120
calm,awareness,0.36498791660387875,1705700625128
calm,awareness,0,1705700626112
calm,awareness,0.2491656651476511,1705700627017
calm,awareness,0.30105125629834023,1705700627998
calm,awareness,0.387193012897441,1705700628997
calm,awareness,0.37768216634448315,1705700630000
calm,awareness,0.37116984393145097,1705700631001
calm,awareness,0.25874647847033505,1705700631993
calm,awareness,0,1705700632875
